"V1" "exp-pA<15" "polyA-pA<15" "UU-pA<15" "U-pA<15" "U>3-pA<15" "polyA-NoU-pA<15" "exp-pA<25" "polyA-pA<25" "UU-pA<25" "U-pA<25" "U>3-pA<25" "polyA-NoU-pA<25" "exp" "polyA-pA>25" "UU-pA>25" "U-pA>25" "U>3-pA>25" "polyA-NoU-pA>25" "symbol"
"ENSG00000176624" 1009 14 0 8 0 0 1009 10 0 0 0 0 1009 10 0 0 0 0 "MEX3C"
"ENSG00000176783" 782 12 0 0 0 0 782 10 2 0 0 0 782 21 0 0 0 0 "RUFY1"
"ENSG00000176788" 7761 85 8 14 7 3 7761 78 6 8 4 5 7761 544 13 3 0 9 "BASP1"
"ENSG00000176853" 1518 11 0 2 0 0 1518 6 0 2 0 0 1518 24 0 0 0 0 "FAM91A1"
"ENSG00000176890" 485 9 0 0 0 0 485 11 3 2 2 0 485 51 0 0 0 0 "TYMS"
"ENSG00000176894" 275 6 0 0 0 0 275 15 0 0 0 0 275 74 5 3 0 0 "PXMP2"
"ENSG00000176907" 2649 31 5 3 0 0 2649 19 0 2 0 0 2649 77 0 0 0 0 "C8orf4"
"ENSG00000176915" 1909 20 0 0 0 0 1909 20 3 5 2 0 1909 44 4 0 0 0 "ANKLE2"
"ENSG00000176974" 857 14 2 4 0 0 857 13 2 4 0 0 857 77 0 0 0 0 "SHMT1"
"ENSG00000176986" 1033 10 0 0 2 0 1033 14 3 4 0 0 1033 51 3 3 0 2 "SEC24C"
"ENSG00000177119" 1436 8 0 0 0 0 1436 12 2 0 0 0 1436 24 0 0 0 0 "ANO6"
"ENSG00000177156" 1368 17 0 0 0 0 1368 18 4 2 0 0 1368 121 4 2 0 0 "TALDO1"
"ENSG00000177189" 1584 16 0 0 0 0 1584 4 0 0 0 0 1584 25 0 0 0 0 "RPS6KA3"
"ENSG00000177200" 2317 21 0 2 0 0 2317 10 0 0 0 0 2317 13 0 0 0 0 "CHD9"
"ENSG00000177311" 5966 81 9 12 3 3 5966 41 0 0 2 0 5966 52 0 0 0 0 "ZBTB38"
"ENSG00000177337" 260 4 0 0 0 0 260 0 0 0 0 0 260 27 0 0 0 0 "DLGAP1-AS1"
"ENSG00000177350" 110 0 0 0 0 0 110 0 0 0 0 0 110 81 0 0 0 0 "RPL13AP3"
"ENSG00000177383" 341 7 0 0 0 0 341 5 2 0 0 0 341 30 0 0 0 0 "MAGEF1"
"ENSG00000177410" 2449 22 3 0 0 0 2449 28 8 0 0 0 2449 295 8 0 0 0 "ZFAS1"
"ENSG00000177425" 2818 31 0 5 0 0 2818 24 2 6 0 0 2818 50 2 0 0 2 "PAWR"
"ENSG00000177426" 716 8 0 0 0 0 716 14 0 0 0 0 716 16 0 0 0 0 "TGIF1"
"ENSG00000177469" 1515 11 0 0 0 0 1515 11 2 0 0 0 1515 40 0 0 0 0 "PTRF"
"ENSG00000177479" 1176 11 0 0 2 0 1176 11 0 2 0 0 1176 44 0 2 0 0 "ARIH2"
"ENSG00000177485" 1231 25 0 7 2 0 1231 11 0 0 0 0 1231 21 0 0 0 0 "ZBTB33"
"ENSG00000177508" 243 12 2 3 0 0 243 4 0 0 0 0 243 15 0 0 0 0 "IRX3"
"ENSG00000177556" 319 8 0 0 0 0 319 7 0 0 0 0 319 17 0 0 0 0 "ATOX1"
"ENSG00000177565" 5552 54 6 3 2 2 5552 28 2 5 2 0 5552 74 0 0 0 0 "TBL1XR1"
"ENSG00000177600" 2290 106 0 0 0 17 2290 25 2 0 0 0 2290 244 6 0 0 2 "RPLP2"
"ENSG00000177613" 598 8 0 3 0 0 598 4 2 0 0 0 598 26 0 0 0 0 "CSTF2T"
"ENSG00000177646" 677 9 0 0 0 0 677 2 0 0 0 0 677 21 0 0 0 0 "ACAD9"
"ENSG00000177683" 1105 14 3 5 0 0 1105 10 0 3 0 0 1105 18 0 0 0 0 "THAP5"
"ENSG00000177700" 827 12 0 0 0 0 827 21 0 0 0 0 827 93 0 0 0 0 "POLR2L"
"ENSG00000177733" 394 14 2 4 0 0 394 6 0 3 0 0 394 21 0 0 0 0 "HNRNPA0"
"ENSG00000177879" 888 3 0 0 0 0 888 12 5 3 0 0 888 55 4 4 0 0 "AP3S1"
"ENSG00000177888" 2132 26 0 2 0 0 2132 7 0 2 0 0 2132 19 0 0 0 0 "ZBTB41"
"ENSG00000177889" 1524 26 2 6 0 0 1524 31 4 5 2 0 1524 146 2 2 0 2 "UBE2N"
"ENSG00000177917" 943 14 0 0 0 0 943 5 0 0 0 0 943 19 0 0 0 0 "ARL6IP6"
"ENSG00000177981" 396 5 0 2 0 0 396 5 0 0 0 0 396 33 0 0 0 0 "ASB8"
"ENSG00000178035" 3066 22 0 2 2 0 3066 11 0 4 0 0 3066 120 2 0 0 2 "IMPDH2"
"ENSG00000178053" 446 6 0 0 0 0 446 6 0 2 0 0 446 27 0 0 0 0 "MLF1"
"ENSG00000178057" 1156 13 0 0 0 0 1156 22 5 0 0 0 1156 150 5 0 0 6 "NDUFAF3"
"ENSG00000178172" 7226 62 0 0 0 16 7226 81 0 0 0 0 7226 580 12 3 0 8 "SPINK6"
"ENSG00000178202" 779 6 0 0 0 0 779 5 0 0 0 0 779 21 0 0 0 0 "KDELC2"
"ENSG00000178209" 1868 14 0 0 2 0 1868 13 0 5 0 0 1868 12 0 0 0 0 "PLEC"
"ENSG00000178295" 904 16 0 3 0 0 904 3 0 0 0 0 904 11 0 0 0 0 "GEN1"
"ENSG00000178307" 413 6 0 0 0 0 413 7 3 0 0 0 413 22 0 0 0 0 "TMEM11"
"ENSG00000178449" 301 4 0 0 0 0 301 8 0 0 0 0 301 24 0 0 0 0 "COX14"
"ENSG00000178691" 1002 19 2 3 0 2 1002 4 0 0 0 0 1002 14 0 0 0 0 "SUZ12"
"ENSG00000178695" 1490 20 2 2 0 0 1490 7 0 0 0 0 1490 20 0 0 0 0 "KCTD12"
"ENSG00000178718" 280 6 0 0 0 0 280 7 2 0 0 0 280 31 0 0 0 0 "RPP25"
"ENSG00000178741" 823 3 0 0 0 0 823 17 4 4 0 0 823 86 0 0 0 0 "COX5A"
"ENSG00000178896" 210 11 0 0 2 0 210 9 0 0 0 0 210 14 0 0 0 0 "EXOSC4"
"ENSG00000178913" 1490 33 0 4 0 2 1490 21 2 3 0 0 1490 52 2 0 0 0 "TAF7"
"ENSG00000178921" 1007 3 0 0 0 0 1007 9 0 0 0 0 1007 31 0 0 0 0 "PFAS"
"ENSG00000178952" 2299 21 2 0 4 0 2299 43 10 6 2 0 2299 202 2 0 0 3 "TUFM"
"ENSG00000178974" 447 18 2 5 0 0 447 3 0 0 0 0 447 15 0 0 0 0 "FBXO34"
"ENSG00000178982" 1404 23 0 0 0 0 1404 29 2 0 0 0 1404 355 0 0 0 4 "EIF3K"
"ENSG00000178988" 559 5 0 0 0 0 559 3 0 0 0 0 559 28 0 0 0 0 "MRFAP1L1"
"ENSG00000179010" 2259 16 0 2 0 0 2259 30 3 3 2 0 2259 147 5 2 0 0 "MRFAP1"
"ENSG00000179021" 855 6 0 2 0 0 855 16 4 2 0 0 855 30 0 0 0 0 "C3orf38"
"ENSG00000179091" 2101 18 0 0 0 0 2101 39 8 5 2 0 2101 77 2 2 0 0 "CYC1"
"ENSG00000179152" 783 8 0 0 0 0 783 4 0 0 0 0 783 24 0 0 0 0 "TCAIM"
"ENSG00000179195" 1783 12 2 0 0 0 1783 8 0 2 0 0 1783 14 0 0 0 0 "ZNF664"
"ENSG00000179218" 6865 45 3 2 0 5 6865 13 0 3 0 0 6865 30 0 0 0 0 "CALR"
"ENSG00000179262" 769 10 0 2 0 0 769 8 0 0 0 0 769 26 0 0 0 0 "RAD23A"
"ENSG00000179271" 497 4 0 0 0 0 497 14 2 4 0 0 497 109 2 0 0 0 "GADD45GIP1"
"ENSG00000179295" 2240 21 0 0 0 2 2240 7 0 0 0 0 2240 21 0 0 0 2 "PTPN11"
"ENSG00000179542" 929 14 2 3 0 0 929 4 0 0 0 0 929 15 0 0 0 0 "SLITRK4"
"ENSG00000179632" 749 10 0 0 0 2 749 6 0 0 0 0 749 26 0 0 0 0 "MAF1"
"ENSG00000179837" 790 8 0 0 0 0 790 12 0 0 4 0 790 24 2 0 0 0 "RBM15B"
"ENSG00000179933" 1029 11 2 2 0 0 1029 13 2 0 0 0 1029 67 0 0 0 0 "C14orf119"
"ENSG00000179950" 777 13 0 0 0 0 777 16 3 3 0 0 777 43 2 2 0 0 "PUF60"
"ENSG00000179958" 311 14 0 4 0 0 311 12 0 2 0 0 311 65 0 0 0 0 "DCTPP1"
"ENSG00000179981" 311 11 3 3 2 0 311 10 0 0 0 0 311 10 0 0 0 0 "TSHZ1"
"ENSG00000180008" 1898 22 4 4 2 0 1898 13 0 0 0 0 1898 12 0 0 0 0 "SOCS4"
"ENSG00000180098" 615 4 0 0 0 0 615 5 2 0 0 0 615 23 0 0 0 0 "TRNAU1AP"
"ENSG00000180104" 1080 10 0 2 2 0 1080 13 0 4 3 0 1080 26 0 0 0 0 "EXOC3"
"ENSG00000180198" 897 3 0 0 0 0 897 6 0 2 0 0 897 43 0 0 0 2 "RCC1"
"ENSG00000180233" 752 11 0 0 0 0 752 11 2 0 0 0 752 22 0 0 0 0 "ZNRF2"
"ENSG00000180329" 863 12 0 0 0 0 863 11 5 0 0 0 863 76 0 0 0 0 "CCDC43"
"ENSG00000180370" 716 12 0 2 2 0 716 4 0 0 0 0 716 16 0 0 0 0 "PAK2"
"ENSG00000180389" 64 2 0 0 0 0 64 0 0 0 0 0 64 35 0 0 0 0 "ATP5EP2"
"ENSG00000180398" 1527 11 2 0 0 0 1527 9 0 3 0 0 1527 66 2 0 0 0 "MCFD2"
"ENSG00000180447" 1547 77 14 21 10 0 1547 26 0 2 0 0 1547 41 0 0 0 0 "GAS1"
"ENSG00000180530" 3091 19 3 0 0 0 3091 6 0 0 0 0 3091 19 0 0 0 0 "NRIP1"
"ENSG00000180537" 2627 38 5 6 2 0 2627 32 8 3 0 0 2627 83 0 0 0 0 "RNF182"
"ENSG00000180573" 10704 41 0 0 0 3 10704 13 0 0 0 0 10704 48 3 0 0 0 "HIST1H2AC"
"ENSG00000180596" 18248 84 0 0 0 11 18248 9 0 0 0 0 18248 39 0 0 0 4 "HIST1H2BG"
"ENSG00000180628" 1282 17 0 3 0 0 1282 10 3 0 0 0 1282 29 0 0 0 0 "PCGF5"
"ENSG00000180667" 1147 10 0 2 0 0 1147 14 0 0 0 0 1147 7 0 0 0 0 "YOD1"
"ENSG00000180694" 1181 8 0 0 0 0 1181 9 0 0 0 0 1181 25 0 0 0 0 "TMEM64"
"ENSG00000180773" 1515 19 4 0 2 0 1515 12 2 0 2 0 1515 39 0 0 0 0 "SLC36A4"
"ENSG00000180817" 3397 43 0 3 0 0 3397 58 8 7 4 0 3397 182 2 0 0 0 "PPA1"
"ENSG00000180879" 898 18 0 0 0 0 898 13 0 0 0 0 898 62 0 0 0 0 "SSR4"
"ENSG00000180964" 596 5 0 0 0 0 596 6 0 0 0 0 596 73 0 0 0 0 "TCEAL8"
"ENSG00000180992" 472 4 0 0 0 0 472 4 0 0 0 0 472 36 2 0 0 0 "MRPL14"
"ENSG00000181019" 7308 77 2 0 0 2 7308 41 5 5 0 2 7308 376 12 7 0 4 "NQO1"
"ENSG00000181038" 798 15 0 3 2 0 798 9 2 3 0 0 798 81 0 0 0 0 "METTL23"
"ENSG00000181061" 1451 15 0 0 0 0 1451 9 0 0 0 0 1451 91 2 2 0 2 "HIGD1A"
"ENSG00000181090" 710 20 2 5 0 0 710 5 2 0 0 0 710 28 0 0 0 0 "EHMT1"
"ENSG00000181163" 7816 75 3 4 0 2 7816 36 3 6 0 0 7816 278 6 2 0 7 "NPM1"
"ENSG00000181467" 705 8 4 2 0 0 705 5 0 0 0 0 705 43 0 0 0 0 "RAP2B"
"ENSG00000181555" 1621 19 0 4 0 0 1621 0 0 0 0 0 1621 16 0 0 0 0 "SETD2"
"ENSG00000181610" 1130 15 0 0 0 0 1130 26 4 4 0 0 1130 77 0 0 0 0 "MRPS23"
"ENSG00000181704" 1312 9 0 0 0 0 1312 10 0 0 0 0 1312 19 0 0 0 0 "YIPF6"
"ENSG00000181744" 934 18 3 4 0 0 934 14 2 4 0 0 934 18 0 0 0 0 "C3orf58"
"ENSG00000181751" 936 13 0 3 0 0 936 6 0 0 0 0 936 15 0 0 0 0 "C5orf30"
"ENSG00000181789" 1658 15 0 3 0 0 1658 11 2 0 0 0 1658 81 0 3 0 0 "COPG1"
"ENSG00000181852" 423 4 0 0 0 0 423 7 0 0 0 0 423 20 0 0 0 0 "RNF41"
"ENSG00000181904" 2881 23 3 4 0 0 2881 7 0 0 0 0 2881 33 0 0 0 0 "C5orf24"
"ENSG00000181915" 601 11 0 3 0 0 601 0 0 0 0 0 601 24 0 0 0 0 "ADO"
"ENSG00000181924" 782 7 0 0 0 0 782 14 3 4 0 0 782 36 0 0 0 0 "COA4"
"ENSG00000181991" 767 8 0 0 0 0 767 11 3 3 0 0 767 45 0 0 0 2 "MRPS11"
"ENSG00000182004" 554 5 0 0 0 0 554 8 0 3 0 0 554 44 2 0 0 0 "SNRPE"
"ENSG00000182093" 887 13 0 0 0 0 887 19 0 0 0 0 887 71 0 0 0 2 "WRB"
"ENSG00000182117" 1696 5 0 0 0 0 1696 13 5 2 0 0 1696 121 0 0 0 2 "NOP10"
"ENSG00000182149" 710 13 0 2 0 0 710 3 0 0 0 0 710 25 2 0 0 0 "IST1"
"ENSG00000182154" 371 8 0 0 0 0 371 9 0 0 0 0 371 66 2 0 0 0 "MRPL41"
"ENSG00000182158" 524 18 4 4 2 0 524 4 0 0 0 0 524 19 0 0 0 0 "CREB3L2"
"ENSG00000182180" 1373 6 0 0 0 0 1373 6 0 0 2 0 1373 124 2 0 0 2 "MRPS16"
"ENSG00000182199" 989 8 0 0 0 0 989 10 0 0 0 0 989 28 0 0 0 0 "SHMT2"
"ENSG00000182224" 535 3 0 0 0 0 535 4 2 0 0 0 535 33 2 0 0 0 "CYB5D1"
"ENSG00000182240" 551 11 0 0 0 0 551 3 0 0 0 0 551 17 0 0 0 0 "BACE2"
"ENSG00000182247" 388 5 0 0 0 0 388 5 0 2 0 0 388 22 0 0 0 0 "UBE2E2"
"ENSG00000182253" 740 8 0 2 2 0 740 4 0 0 0 0 740 20 0 0 0 0 "SYNM"
"ENSG00000182481" 5531 132 13 25 3 2 5531 100 13 11 2 0 5531 221 0 2 0 2 "KPNA2"
"ENSG00000182512" 585 6 0 0 0 0 585 7 0 0 0 0 585 43 3 0 0 0 "GLRX5"
"ENSG00000182544" 341 13 0 6 0 0 341 9 0 0 0 0 341 15 0 0 0 0 "MFSD5"
"ENSG00000182551" 640 3 0 0 0 0 640 7 0 0 0 0 640 43 3 2 0 0 "ADI1"
"ENSG00000182611" 628 70 0 0 0 0 628 0 0 0 0 0 628 4 0 0 0 0 "HIST1H2AJ"
"ENSG00000182628" 2008 12 0 0 0 0 2008 17 0 0 0 0 2008 130 2 3 0 0 "SKA2"
"ENSG00000182670" 2504 20 0 0 0 0 2504 8 0 0 0 0 2504 40 0 0 0 0 "TTC3"
"ENSG00000182718" 9843 63 4 3 0 0 9843 102 17 9 3 0 9843 1067 20 8 0 24 "ANXA2"
"ENSG00000182752" 1364 27 5 5 0 0 1364 5 0 0 0 0 1364 7 0 0 0 0 "PAPPA"
"ENSG00000182827" 1378 22 2 5 3 0 1378 9 0 0 0 0 1378 20 0 0 0 0 "ACBD3"
"ENSG00000182831" 1092 20 3 3 0 2 1092 8 0 2 0 0 1092 28 0 0 0 0 "C16orf72"
"ENSG00000182899" 13897 334 9 8 6 23 13897 242 43 17 4 8 13897 2586 44 5 0 25 "RPL35A"
"ENSG00000182919" 660 12 0 0 0 0 660 0 0 0 0 0 660 22 0 0 0 0 "C11orf54"
"ENSG00000182944" 2268 42 2 3 2 0 2268 23 3 2 0 0 2268 121 0 2 0 0 "EWSR1"
"ENSG00000182973" 1185 17 0 6 0 0 1185 7 2 0 0 0 1185 20 0 0 0 0 "CNOT10"
"ENSG00000183011" 854 6 0 0 0 0 854 7 0 0 0 0 854 74 0 0 0 0 "NAA38"
"ENSG00000183207" 786 3 0 0 0 0 786 7 2 0 0 0 786 46 0 0 0 2 "RUVBL2"
"ENSG00000183255" 2514 27 0 0 0 0 2514 21 3 2 0 0 2514 99 2 2 0 0 "PTTG1IP"
"ENSG00000183283" 1736 15 0 0 0 0 1736 20 2 3 3 0 1736 67 4 0 0 0 "DAZAP2"
"ENSG00000183291" 4460 51 4 7 0 0 4460 9 0 0 0 0 4460 97 3 0 0 2 "SEP15"
"ENSG00000183337" 661 21 2 5 2 0 661 2 0 0 0 0 661 13 2 0 0 0 "BCOR"
"ENSG00000183431" 2601 33 0 6 4 0 2601 23 3 7 2 0 2601 79 0 0 0 0 "SF3A3"
"ENSG00000183513" 380 4 0 0 0 0 380 5 0 0 0 0 380 21 0 0 0 0 "COA5"
"ENSG00000183520" 1889 56 13 10 3 0 1889 42 8 5 0 0 1889 94 0 0 0 0 "UTP11L"
"ENSG00000183527" 1742 29 8 5 0 2 1742 18 7 4 0 2 1742 185 0 0 0 0 "PSMG1"
"ENSG00000183576" 783 12 0 2 0 0 783 4 0 2 0 0 783 20 0 0 0 0 "SETD3"
"ENSG00000183617" 162 0 0 0 0 0 162 4 0 0 0 0 162 32 0 0 0 0 "MRPL54"
"ENSG00000183648" 1015 9 0 0 0 0 1015 7 0 2 0 0 1015 237 6 0 0 0 "NDUFB1"
"ENSG00000183684" 1592 12 2 0 2 0 1592 8 0 0 0 0 1592 78 2 0 0 0 "ALYREF"
"ENSG00000183726" 1756 16 0 3 3 0 1756 21 5 2 0 0 1756 110 7 0 0 2 "TMEM50A"
"ENSG00000183735" 1065 25 3 3 0 0 1065 6 0 0 0 0 1065 2 0 0 0 0 "TBK1"
"ENSG00000183765" 415 13 0 3 0 0 415 8 0 3 0 0 415 16 0 0 0 0 "CHEK2"
"ENSG00000183814" 938 11 3 0 0 0 938 6 0 0 0 0 938 15 0 0 0 0 "LIN9"
"ENSG00000183856" 639 8 0 2 0 0 639 8 0 0 0 0 639 20 0 0 0 0 "IQGAP3"
"ENSG00000183978" 556 5 0 0 0 0 556 12 2 2 0 0 556 52 0 0 0 0 "COA3"
"ENSG00000184007" 5367 82 7 3 10 3 5367 49 3 7 4 0 5367 368 14 10 2 2 "PTP4A2"
"ENSG00000184009" 23529 165 3 6 8 7 23529 203 35 37 12 2 23529 409 18 5 0 8 "ACTG1"
"ENSG00000184014" 1442 10 0 0 0 0 1442 5 0 0 0 0 1442 34 0 0 0 0 "DENND5A"
"ENSG00000184076" 873 9 0 0 0 0 873 18 3 0 0 0 873 106 2 0 0 2 "UQCR10"
"ENSG00000184182" 170 4 2 0 0 0 170 5 0 2 0 0 170 24 0 0 0 0 "UBE2F"
"ENSG00000184203" 1247 24 2 6 0 0 1247 19 3 0 2 0 1247 52 3 0 0 0 "PPP1R2"
"ENSG00000184207" 393 5 0 0 0 0 393 2 0 0 0 0 393 46 2 0 0 0 "PGP"
"ENSG00000184216" 1938 15 0 0 0 0 1938 12 0 0 0 0 1938 54 7 0 0 0 "IRAK1"
"ENSG00000184220" 719 9 0 0 2 0 719 24 3 3 3 0 719 71 0 2 0 2 "CMSS1"
"ENSG00000184260" 9949 108 0 0 0 36 9949 14 0 0 0 2 9949 36 0 0 0 2 "HIST2H2AC"
"ENSG00000184348" 3939 150 0 0 0 0 3939 4 0 0 0 0 3939 8 0 0 0 0 "HIST1H2AI"
"ENSG00000184357" 16863 124 0 0 0 17 16863 17 0 0 0 0 16863 46 2 0 0 0 "HIST1H1B"
"ENSG00000184432" 3854 63 4 9 10 0 3854 46 4 8 2 0 3854 124 4 2 0 4 "COPB2"
"ENSG00000184436" 363 9 0 2 2 0 363 13 0 4 0 0 363 40 0 0 0 0 "THAP7"
"ENSG00000184445" 3138 44 3 7 4 0 3138 13 3 0 0 0 3138 37 0 0 0 0 "KNTC1"
"ENSG00000184557" 771 12 4 4 0 0 771 11 0 2 0 0 771 44 0 0 0 0 "SOCS3"
"ENSG00000184575" 3797 47 5 5 0 0 3797 10 0 2 0 0 3797 42 0 0 0 0 "XPOT"
"ENSG00000184640" 1164 11 0 0 0 0 1164 15 2 3 0 0 1164 39 0 2 0 0 "SEPT9"
"ENSG00000184661" 1183 20 0 2 0 0 1183 12 2 4 0 0 1183 14 0 0 0 0 "CDCA2"
"ENSG00000184678" 14222 51 2 0 0 0 14222 18 0 0 0 0 14222 22 2 0 0 0 "HIST2H2BE"
"ENSG00000184743" 3502 28 0 3 0 2 3502 10 0 2 0 0 3502 47 0 0 0 0 "ATL3"
"ENSG00000184752" 1795 14 0 2 0 0 1795 25 2 3 0 0 1795 108 0 0 0 0 "NDUFA12"
"ENSG00000184787" 690 6 0 0 0 0 690 6 0 0 0 0 690 18 0 0 0 0 "UBE2G2"
"ENSG00000184825" 19541 566 8 3 0 10 19541 15 0 0 0 0 19541 42 3 5 0 0 "HIST1H2AH"
"ENSG00000184831" 310 2 0 0 0 0 310 4 2 0 0 0 310 51 0 0 0 0 "APOO"
"ENSG00000184840" 805 6 0 0 0 0 805 2 0 0 0 0 805 42 0 0 0 0 "TMED9"
"ENSG00000184867" 2309 32 0 6 3 0 2309 34 6 11 0 0 2309 95 2 0 0 0 "ARMCX2"
"ENSG00000184900" 818 13 0 0 0 0 818 10 0 2 0 0 818 45 3 0 0 2 "SUMO3"
"ENSG00000184903" 365 3 0 0 0 0 365 5 0 2 0 0 365 31 4 0 0 0 "IMMP2L"
"ENSG00000184983" 1830 35 0 4 0 0 1830 36 5 4 0 0 1830 252 5 2 0 4 "NDUFA6"
"ENSG00000184990" 803 8 0 2 0 0 803 16 2 4 0 0 803 50 0 0 0 0 "SIVA1"
"ENSG00000184992" 686 15 0 5 0 0 686 6 0 2 0 0 686 16 0 0 0 0 "BRI3BP"
"ENSG00000185009" 1238 4 0 0 0 0 1238 3 0 0 0 0 1238 25 0 0 0 0 "AP3M1"
"ENSG00000185088" 1429 23 3 0 0 0 1429 19 2 5 0 0 1429 86 0 0 0 0 "RPS27L"
"ENSG00000185104" 1393 36 2 3 6 0 1393 10 4 3 0 0 1393 56 0 0 0 0 "FAF1"
"ENSG00000185130" 9410 33 2 0 0 0 9410 10 0 0 0 0 9410 19 0 0 0 0 "HIST1H2BL"
"ENSG00000185222" 1170 9 0 0 0 0 1170 5 0 0 0 0 1170 76 0 0 0 0 "WBP5"
"ENSG00000185238" 1760 19 3 0 0 0 1760 5 2 0 0 0 1760 22 0 0 0 2 "PRMT3"
"ENSG00000185246" 1098 16 0 0 0 0 1098 5 0 0 0 0 1098 18 0 0 0 0 "PRPF39"
"ENSG00000185480" 1307 14 0 0 0 0 1307 23 0 4 0 2 1307 47 2 4 0 0 "PARPBP"
"ENSG00000185608" 496 3 0 0 0 0 496 5 0 0 0 0 496 41 0 0 0 0 "MRPL40"
"ENSG00000185627" 748 3 0 0 0 0 748 6 2 0 0 0 748 33 2 0 0 0 "PSMD13"
"ENSG00000185630" 1710 16 0 2 0 0 1710 9 0 3 0 0 1710 15 0 0 0 0 "PBX1"
"ENSG00000185650" 641 24 4 2 4 0 641 18 2 0 0 0 641 15 0 0 0 0 "ZFP36L1"
"ENSG00000185651" 839 12 0 0 0 0 839 4 0 0 0 0 839 30 0 0 0 0 "UBE2L3"
"ENSG00000185658" 2326 26 3 0 2 0 2326 4 0 0 0 0 2326 25 0 0 0 0 "BRWD1"
"ENSG00000185686" 392 4 0 0 0 0 392 4 0 2 0 0 392 31 0 0 0 0 "PRAME"
"ENSG00000185721" 956 10 0 2 0 0 956 18 2 3 0 0 956 74 0 2 0 0 "DRG1"
"ENSG00000185787" 1375 13 0 0 0 0 1375 7 0 0 0 0 1375 38 0 0 0 0 "MORF4L1"
"ENSG00000185825" 1029 4 0 0 0 0 1029 10 0 2 0 0 1029 17 0 0 0 0 "BCAP31"
"ENSG00000185842" 623 20 0 0 0 2 623 4 0 0 0 0 623 15 2 0 0 0 "DNAH14"
"ENSG00000185880" 369 4 0 0 0 0 369 9 0 0 2 0 369 18 0 0 0 0 "TRIM69"
"ENSG00000185896" 1890 23 0 0 0 0 1890 12 0 3 0 0 1890 52 0 0 0 0 "LAMP1"
"ENSG00000185963" 884 11 0 2 0 0 884 3 0 0 0 0 884 49 2 0 0 0 "BICD2"
"ENSG00000185989" 364 11 3 2 0 0 364 11 0 0 0 0 364 20 0 0 0 2 "RASA3"
"ENSG00000186010" 62 2 0 0 0 0 62 3 0 0 0 0 62 35 0 0 0 0 "NDUFA13"
"ENSG00000186184" 925 20 5 3 0 0 925 20 3 0 0 0 925 103 0 0 0 0 "POLR1D"
"ENSG00000186193" 217 4 0 0 0 0 217 2 0 0 0 0 217 67 0 0 0 2 "SAPCD2"
"ENSG00000186205" 1216 17 0 3 0 0 1216 22 3 6 2 0 1216 57 2 0 0 0 "MARC1"
"ENSG00000186298" 3617 44 0 8 3 0 3617 69 12 7 5 0 3617 227 4 2 0 0 "PPP1CC"
"ENSG00000186395" 780 16 0 0 0 0 780 10 0 0 0 0 780 65 0 0 0 0 "KRT10"
"ENSG00000186416" 564 10 0 0 0 0 564 9 0 4 0 0 564 15 0 0 0 0 "NKRF"
"ENSG00000186432" 1515 11 0 0 0 0 1515 5 0 0 0 0 1515 20 0 0 0 0 "KPNA4"
"ENSG00000186468" 4205 37 2 2 0 0 4205 13 0 3 0 0 4205 1098 7 0 0 8 "RPS23"
"ENSG00000186480" 1471 21 2 2 0 0 1471 15 0 2 0 0 1471 29 2 0 0 0 "INSIG1"
"ENSG00000186522" 1340 16 0 0 0 0 1340 14 5 3 0 0 1340 51 0 0 0 0 "SEPT10"
"ENSG00000186591" 1444 19 0 7 0 0 1444 13 3 2 0 0 1444 32 0 0 0 0 "UBE2H"
"ENSG00000186660" 1918 36 2 8 0 0 1918 19 2 2 2 0 1918 30 0 0 0 0 "ZFP91"
"ENSG00000186854" 708 9 2 0 0 0 708 0 0 0 0 0 708 23 0 0 0 0 "TRABD2A"
"ENSG00000186908" 843 7 0 2 0 0 843 7 0 0 0 0 843 16 0 0 0 0 "ZDHHC17"
"ENSG00000187051" 285 0 0 0 0 0 285 7 0 2 0 0 285 35 2 2 0 0 "RPS19BP1"
"ENSG00000187079" 4282 32 2 2 0 2 4282 8 0 0 0 0 4282 23 0 0 0 0 "TEAD1"
"ENSG00000187098" 787 17 2 2 2 0 787 10 0 0 0 0 787 16 0 0 0 0 "MITF"
"ENSG00000187109" 6128 69 3 8 2 0 6128 36 3 6 0 0 6128 234 3 0 0 2 "NAP1L1"
"ENSG00000187118" 609 9 0 0 0 0 609 5 0 0 0 0 609 35 0 0 0 0 "CMC1"
"ENSG00000187134" 892 5 0 0 0 0 892 12 4 0 3 0 892 73 0 0 0 0 "AKR1C1"
"ENSG00000187145" 1533 13 2 0 0 0 1533 39 4 2 0 0 1533 189 3 0 0 2 "MRPS21"
"ENSG00000187193" 137 2 0 0 0 0 137 0 0 0 0 0 137 63 0 0 0 0 "MT1X"
"ENSG00000187231" 920 18 4 3 0 0 920 4 0 0 0 0 920 10 0 0 0 0 "SESTD1"
"ENSG00000187257" 1061 26 3 2 0 0 1061 10 0 0 0 0 1061 20 0 0 0 0 "RSBN1L"
"ENSG00000187446" 2267 11 0 0 0 0 2267 5 0 0 0 0 2267 50 6 0 0 0 "CHP1"
"ENSG00000187498" 1915 19 0 4 0 0 1915 12 0 2 0 0 1915 37 0 0 0 0 "COL4A1"
"ENSG00000187514" 3446 22 0 0 0 0 3446 35 3 6 2 0 3446 322 16 9 0 5 "PTMA"
