"V1" "exp-pA<15" "polyA-pA<15" "UU-pA<15" "U-pA<15" "U>3-pA<15" "polyA-NoU-pA<15" "exp-pA<25" "polyA-pA<25" "UU-pA<25" "U-pA<25" "U>3-pA<25" "polyA-NoU-pA<25" "exp" "polyA-pA>25" "UU-pA>25" "U-pA>25" "U>3-pA>25" "polyA-NoU-pA>25" "symbol"
"ENSG00000142178" 2357 39 0 7 2 0 2357 2 0 0 0 0 2357 26 0 0 0 0 "SIK1"
"ENSG00000142186" 972 22 8 0 0 0 972 20 5 0 0 2 972 11 0 0 0 0 "SCYL1"
"ENSG00000142192" 3358 28 0 0 0 2 3358 13 0 0 0 0 3358 41 0 3 0 0 "APP"
"ENSG00000142207" 1093 11 0 0 0 0 1093 8 0 0 0 0 1093 11 0 0 0 0 "URB1"
"ENSG00000142227" 619 30 2 0 0 0 619 5 0 0 0 0 619 28 0 0 0 0 "EMP3"
"ENSG00000142230" 1027 22 0 0 0 0 1027 14 4 9 0 0 1027 38 0 0 0 0 "SAE1"
"ENSG00000142507" 891 16 0 2 6 0 891 33 2 0 0 0 891 93 2 2 0 0 "PSMB6"
"ENSG00000142534" 6095 393 5 7 0 15 6095 245 21 13 4 0 6095 1183 17 0 0 14 "RPS11"
"ENSG00000142541" 7968 87 0 0 0 2 7968 97 6 5 0 2 7968 681 6 0 0 0 "RPL13A"
"ENSG00000142546" 487 3 0 0 0 0 487 4 2 0 0 0 487 29 0 0 0 0 "NOSIP"
"ENSG00000142657" 3317 61 0 6 0 0 3317 65 6 2 6 0 3317 154 0 4 2 0 "PGD"
"ENSG00000142669" 739 3 0 0 0 0 739 9 2 0 0 0 739 23 2 0 0 0 "SH3BGRL3"
"ENSG00000142676" 3345 74 0 2 0 3 3345 21 6 0 2 0 3345 388 7 2 2 0 "RPL11"
"ENSG00000142731" 758 16 0 0 0 0 758 4 0 0 0 0 758 18 0 0 0 0 "PLK4"
"ENSG00000142751" 656 15 0 2 0 0 656 8 2 0 0 0 656 19 0 0 0 0 "GPN2"
"ENSG00000142856" 882 20 0 0 0 0 882 6 3 0 0 0 882 51 0 0 0 0 "ITGB3BP"
"ENSG00000142864" 6088 92 9 2 9 0 6088 65 4 5 13 0 6088 328 9 2 0 8 "SERBP1"
"ENSG00000142875" 786 9 0 0 0 0 786 0 0 0 0 0 786 23 2 0 0 0 "PRKACB"
"ENSG00000142892" 1270 28 6 0 0 11 1270 4 0 0 0 0 1270 47 0 0 0 0 "PIGK"
"ENSG00000142937" 6389 254 5 5 5 15 6389 80 8 4 0 0 6389 388 8 0 0 7 "RPS8"
"ENSG00000142945" 1242 18 0 0 9 0 1242 12 0 4 0 0 1242 33 0 0 0 0 "KIF2C"
"ENSG00000143013" 853 37 0 4 0 0 853 9 0 5 0 3 853 90 0 0 2 0 "LMO4"
"ENSG00000143033" 717 20 0 0 0 9 717 21 0 6 0 0 717 8 0 0 0 0 "MTF2"
"ENSG00000143061" 485 18 4 0 11 0 485 6 0 0 0 0 485 12 0 0 0 0 "IGSF3"
"ENSG00000143106" 1960 71 10 0 6 8 1960 21 3 3 0 0 1960 259 2 0 0 0 "PSMA5"
"ENSG00000143153" 2164 110 5 36 5 0 2164 18 0 4 0 0 2164 60 0 0 0 0 "ATP1B1"
"ENSG00000143155" 678 29 0 0 0 0 678 8 0 0 0 0 678 29 0 0 0 0 "TIPRL"
"ENSG00000143157" 1326 74 4 28 5 0 1326 28 0 7 0 0 1326 43 2 0 0 0 "POGK"
"ENSG00000143158" 531 39 0 0 0 0 531 28 0 5 0 0 531 117 3 0 0 0 "MPC2"
"ENSG00000143162" 1631 16 2 0 0 0 1631 2 0 0 0 0 1631 57 0 0 0 0 "CREG1"
"ENSG00000143164" 776 38 12 0 0 8 776 12 6 4 0 0 776 3 0 0 0 0 "DCAF6"
"ENSG00000143179" 2439 44 5 3 2 0 2439 21 0 3 7 0 2439 90 0 0 0 2 "MIR3658"
"ENSG00000143183" 2351 24 0 0 0 0 2351 5 0 3 0 0 2351 88 3 0 0 0 "TMCO1"
"ENSG00000143198" 880 13 0 3 0 0 880 32 2 0 0 0 880 77 2 0 0 3 "MGST3"
"ENSG00000143207" 472 17 0 5 3 0 472 5 3 0 0 0 472 13 0 0 0 0 "RFWD2"
"ENSG00000143222" 409 5 0 0 0 0 409 14 0 2 0 0 409 74 2 2 0 0 "UFC1"
"ENSG00000143228" 704 4 0 0 0 0 704 4 0 0 0 0 704 22 0 0 0 0 "NUF2"
"ENSG00000143256" 353 19 2 3 3 0 353 23 2 0 0 0 353 55 0 0 0 0 "PFDN2"
"ENSG00000143294" 432 5 0 0 0 0 432 15 2 8 0 0 432 11 0 0 0 0 "PRCC"
"ENSG00000143314" 450 2 0 0 0 0 450 16 0 5 0 0 450 25 0 0 0 0 "MRPL24"
"ENSG00000143321" 4086 127 4 21 4 4 4086 91 10 9 8 0 4086 207 13 7 0 4 "HDGF"
"ENSG00000143337" 1137 18 0 0 0 0 1137 9 0 0 0 0 1137 11 0 0 0 0 "TOR1AIP1"
"ENSG00000143384" 2636 63 4 0 0 0 2636 28 2 0 0 0 2636 45 2 0 0 0 "MCL1"
"ENSG00000143390" 1220 15 4 5 0 0 1220 0 0 0 0 0 1220 19 0 0 0 0 "RFX5"
"ENSG00000143393" 897 27 5 18 0 0 897 11 5 3 0 0 897 22 0 0 0 0 "PI4KB"
"ENSG00000143398" 1514 33 7 8 0 0 1514 2 0 0 0 0 1514 7 0 0 0 0 "PIP5K1A"
"ENSG00000143401" 1077 30 0 0 6 0 1077 16 0 2 3 0 1077 32 3 0 0 0 "ANP32E"
"ENSG00000143416" 937 17 0 0 0 0 937 7 0 0 0 0 937 33 2 0 0 0 "SELENBP1"
"ENSG00000143420" 1465 28 0 0 0 0 1465 19 0 7 2 2 1465 143 0 0 0 0 "ENSA"
"ENSG00000143436" 425 14 0 0 0 0 425 9 3 0 0 0 425 35 0 0 0 0 "MRPL9"
"ENSG00000143457" 196 16 0 0 0 0 196 9 0 0 2 0 196 9 0 0 0 0 "GOLPH3L"
"ENSG00000143476" 2680 63 7 0 13 0 2680 49 2 0 9 0 2680 44 0 0 0 0 "DTL"
"ENSG00000143486" 808 31 3 6 4 0 808 19 5 0 0 0 808 40 0 0 0 0 "EIF2D"
"ENSG00000143493" 1291 13 0 6 2 0 1291 21 0 0 0 0 1291 29 0 0 0 0 "INTS7"
"ENSG00000143499" 610 3 0 0 0 0 610 12 2 0 2 0 610 32 0 0 0 0 "SMYD2"
"ENSG00000143543" 2310 45 0 7 0 6 2310 34 7 14 0 0 2310 192 9 2 0 3 "JTB"
"ENSG00000143549" 5248 59 0 0 0 2 5248 25 5 2 0 0 5248 135 6 0 0 7 "TPM3"
"ENSG00000143553" 417 18 0 3 10 4 417 3 0 2 0 0 417 23 0 0 0 0 "SNAPIN"
"ENSG00000143569" 1359 14 0 0 0 0 1359 13 0 3 0 0 1359 28 0 0 0 0 "UBAP2L"
"ENSG00000143570" 1854 16 0 0 0 0 1854 16 0 2 0 0 1854 40 3 0 0 0 "SLC39A1"
"ENSG00000143575" 1235 35 0 4 0 0 1235 41 15 5 0 0 1235 84 2 0 0 0 "HAX1"
"ENSG00000143612" 2206 27 0 2 3 2 2206 30 5 13 0 0 2206 124 0 0 0 0 "C1orf43"
"ENSG00000143621" 2144 43 0 0 0 0 2144 48 0 8 2 0 2144 70 2 0 0 0 "ILF2"
"ENSG00000143641" 2650 20 0 2 0 0 2650 11 0 2 3 0 2650 29 0 0 0 0 "GALNT2"
"ENSG00000143643" 564 10 0 0 0 0 564 18 0 0 0 0 564 15 5 0 0 0 "TTC13"
"ENSG00000143653" 711 18 0 0 4 0 711 16 0 0 0 0 711 50 0 0 0 0 "SCCPDH"
"ENSG00000143702" 878 13 0 5 0 2 878 10 0 0 4 0 878 7 0 0 0 0 "CEP170"
"ENSG00000143727" 1632 30 0 5 5 0 1632 8 2 0 3 0 1632 41 0 0 0 4 "ACP1"
"ENSG00000143742" 3520 33 3 2 0 0 3520 6 3 0 0 0 3520 96 6 3 0 8 "SRP9"
"ENSG00000143748" 581 14 0 4 0 2 581 10 0 0 0 0 581 16 0 0 0 0 "NVL"
"ENSG00000143751" 704 25 6 2 0 0 704 4 0 0 0 0 704 10 0 0 0 0 "SDE2"
"ENSG00000143753" 1515 36 0 0 0 0 1515 4 0 0 0 0 1515 46 0 0 0 0 "DEGS1"
"ENSG00000143756" 1087 12 0 0 7 0 1087 9 0 0 0 0 1087 13 0 0 0 0 "FBXO28"
"ENSG00000143761" 3925 80 11 12 0 0 3925 53 9 2 4 0 3925 129 3 2 0 2 "ARF1"
"ENSG00000143771" 1409 21 0 4 0 0 1409 33 11 11 0 5 1409 140 0 2 0 2 "CNIH4"
"ENSG00000143774" 2176 42 0 0 0 2 2176 44 0 4 0 0 2176 283 10 8 0 7 "GUK1"
"ENSG00000143799" 2172 60 5 10 0 5 2172 9 2 0 0 0 2172 44 0 0 0 0 "PARP1"
"ENSG00000143815" 1368 37 0 8 0 0 1368 9 0 0 0 0 1368 31 0 0 0 0 "LBR"
"ENSG00000143819" 586 8 0 0 0 0 586 2 0 0 0 0 586 21 0 0 0 0 "EPHX1"
"ENSG00000143878" 2042 64 10 12 8 0 2042 16 2 0 0 0 2042 55 0 0 0 0 "RHOB"
"ENSG00000143889" 730 2 0 0 0 0 730 4 0 0 0 0 730 24 0 0 0 0 "HNRNPLL"
"ENSG00000143933" 3957 123 10 6 5 0 3957 33 13 6 0 2 3957 521 8 0 0 13 "CALM2"
"ENSG00000143942" 873 27 0 8 0 0 873 21 7 0 0 0 873 77 0 0 0 0 "CHAC2"
"ENSG00000143947" 4508 62 0 0 0 0 4508 14 5 0 0 0 4508 618 8 5 0 7 "RPS27A"
"ENSG00000143952" 334 9 0 0 0 0 334 17 0 9 0 0 334 10 0 0 0 0 "VPS54"
"ENSG00000143971" 967 28 2 5 0 11 967 2 0 0 0 0 967 8 0 0 0 0 "ETAA1"
"ENSG00000143977" 742 8 0 0 0 0 742 21 4 0 0 0 742 39 2 0 0 2 "SNRPG"
"ENSG00000143995" 1104 24 0 13 0 0 1104 7 0 0 0 0 1104 16 0 0 0 0 "MEIS1"
"ENSG00000144021" 610 7 0 0 3 0 610 7 0 0 0 0 610 25 0 0 0 0 "CIAO1"
"ENSG00000144028" 3117 23 0 0 4 0 3117 7 0 0 2 0 3117 40 2 0 0 0 "SNRNP200"
"ENSG00000144029" 555 16 4 2 0 0 555 7 0 0 0 0 555 12 0 0 0 0 "MRPS5"
"ENSG00000144034" 670 59 0 9 0 0 670 19 0 0 0 0 670 112 0 0 0 0 "TPRKB"
"ENSG00000144224" 1027 23 0 0 0 0 1027 9 4 0 0 0 1027 30 5 0 0 0 "UBXN4"
"ENSG00000144283" 782 32 3 0 0 0 782 7 0 0 0 0 782 19 0 0 0 0 "PKP4"
"ENSG00000144320" 1007 22 6 4 0 0 1007 4 0 3 0 0 1007 8 0 0 0 0 "KIAA1715"
"ENSG00000144381" 7788 207 5 25 12 2 7788 78 9 8 6 0 7788 137 6 0 0 2 "HSPD1"
"ENSG00000144426" 1031 20 0 0 0 0 1031 0 0 0 0 0 1031 32 2 2 0 0 "NBEAL1"
"ENSG00000144476" 3188 57 0 13 25 0 3188 42 0 3 0 0 3188 76 0 0 0 2 "ACKR3"
"ENSG00000144554" 1218 13 0 0 0 0 1218 7 0 0 0 3 1218 12 0 0 0 0 "FANCD2"
"ENSG00000144566" 642 10 0 0 0 0 642 8 0 0 0 0 642 12 0 0 0 0 "RAB5A"
"ENSG00000144567" 865 38 5 8 0 0 865 12 0 0 2 0 865 17 0 0 0 0 "FAM134A"
"ENSG00000144580" 1144 4 0 0 0 0 1144 30 0 0 0 0 1144 28 0 0 0 0 "RQCD1"
"ENSG00000144591" 481 6 0 2 0 0 481 6 0 3 0 0 481 21 0 0 0 0 "GMPPA"
"ENSG00000144635" 455 17 0 0 0 0 455 7 2 0 0 0 455 23 2 0 0 0 "DYNC1LI1"
"ENSG00000144642" 844 7 0 0 0 0 844 8 0 8 0 0 844 19 6 2 0 0 "RBMS3"
"ENSG00000144645" 748 12 4 0 0 0 748 12 0 5 0 0 748 28 4 0 0 2 "OSBPL10"
"ENSG00000144674" 1464 36 0 9 16 0 1464 14 0 0 0 0 1464 19 0 0 0 2 "GOLGA4"
"ENSG00000144677" 465 27 0 2 15 2 465 10 0 0 0 0 465 9 0 0 0 0 "CTDSPL"
"ENSG00000144713" 9160 219 7 21 20 3 9160 309 32 27 0 5 9160 2283 53 11 0 29 "RPL32"
"ENSG00000144744" 766 7 0 0 0 0 766 14 0 2 0 0 766 12 0 0 0 0 "UBA3"
"ENSG00000144746" 1883 49 3 0 0 0 1883 24 0 0 2 0 1883 107 0 0 0 0 "ARL6IP5"
"ENSG00000144747" 833 36 0 8 5 0 833 5 0 0 0 0 833 17 0 0 0 0 "TMF1"
"ENSG00000144815" 694 12 0 0 0 0 694 6 0 0 3 0 694 12 0 0 0 0 "NXPE3"
"ENSG00000144824" 1743 38 2 9 0 2 1743 28 0 0 0 0 1743 20 0 0 0 0 "PHLDB2"
"ENSG00000144848" 818 16 2 0 0 0 818 20 3 0 0 3 818 67 5 0 0 0 "ATG3"
"ENSG00000144867" 962 45 0 0 0 5 962 8 0 4 0 0 962 72 3 2 2 0 "SRPRB"
"ENSG00000144895" 1660 40 0 6 5 0 1660 18 5 0 0 0 1660 46 0 0 0 0 "EIF2A"
"ENSG00000145012" 1202 26 3 0 0 9 1202 10 0 0 0 0 1202 5 0 0 0 0 "LPP"
"ENSG00000145050" 949 69 5 12 0 2 949 20 0 0 0 0 949 159 0 0 0 4 "MANF"
"ENSG00000145194" 139 6 0 0 3 0 139 7 2 2 0 0 139 17 0 0 0 0 "ECE2"
"ENSG00000145220" 345 16 4 0 0 0 345 3 0 0 0 0 345 21 0 0 0 0 "LYAR"
"ENSG00000145247" 304 4 0 0 0 0 304 6 0 0 0 0 304 35 0 0 0 0 "OCIAD2"
"ENSG00000145349" 849 29 0 9 3 0 849 11 0 3 0 0 849 14 0 0 0 0 "CAMK2D"
"ENSG00000145354" 583 11 0 7 0 0 583 42 10 3 0 0 583 53 4 0 0 0 "CISD2"
"ENSG00000145375" 1004 21 2 0 0 0 1004 0 0 0 0 0 1004 11 0 0 0 0 "SPATA5"
"ENSG00000145386" 1741 39 7 2 0 0 1741 8 0 0 0 0 1741 30 0 0 0 0 "CCNA2"
"ENSG00000145388" 374 15 0 0 0 4 374 5 0 0 0 0 374 10 0 0 0 0 "METTL14"
"ENSG00000145391" 2510 38 0 9 0 0 2510 6 0 0 0 0 2510 37 0 0 0 0 "SETD7"
"ENSG00000145425" 3108 59 3 0 0 0 3108 18 4 2 0 0 3108 570 6 2 0 7 "RPS3A"
"ENSG00000145431" 334 6 0 2 0 0 334 14 0 3 0 0 334 12 0 0 0 0 "PDGFC"
"ENSG00000145494" 1559 25 0 0 0 4 1559 56 4 7 0 2 1559 491 7 6 0 8 "NDUFS6"
"ENSG00000145495" 4250 115 13 31 3 0 4250 34 4 0 7 0 4250 53 0 2 0 0 "MARCH6"
"ENSG00000145545" 1221 23 0 0 0 0 1221 3 0 0 0 0 1221 19 0 0 0 0 "SRD5A1"
"ENSG00000145555" 3034 54 5 11 7 0 3034 16 2 5 3 0 3034 39 0 0 0 2 "MYO10"
"ENSG00000145569" 791 29 2 0 4 0 791 15 0 0 0 0 791 32 0 2 0 2 "FAM105A"
"ENSG00000145592" 11541 109 5 10 0 0 11541 284 44 20 2 4 11541 2414 67 12 0 16 "RPL37"
"ENSG00000145604" 2838 57 6 3 0 0 2838 18 3 0 0 0 2838 47 0 2 0 0 "SKP2"
"ENSG00000145632" 2460 31 0 0 6 0 2460 8 0 0 0 0 2460 30 0 0 0 0 "PLK2"
"ENSG00000145703" 1610 22 0 0 0 2 1610 14 3 5 0 0 1610 46 3 0 0 0 "IQGAP2"
"ENSG00000145725" 1602 28 2 0 0 0 1602 9 3 0 0 0 1602 21 0 0 0 0 "PPIP5K2"
"ENSG00000145730" 1342 25 2 0 0 0 1342 3 0 0 0 0 1342 18 0 0 0 0 "PAM"
"ENSG00000145734" 1722 48 0 2 4 0 1722 9 0 0 0 0 1722 8 0 0 0 0 "BDP1"
"ENSG00000145736" 677 31 5 2 2 0 677 17 0 4 0 0 677 28 0 0 0 0 "GTF2H2"
"ENSG00000145740" 1475 30 5 2 4 2 1475 20 2 0 8 4 1475 19 0 0 0 0 "SLC30A5"
"ENSG00000145741" 2896 110 0 5 0 18 2896 62 19 10 8 0 2896 313 6 0 0 3 "BTF3"
"ENSG00000145779" 636 9 0 0 0 0 636 0 0 0 0 0 636 32 0 0 0 0 "TNFAIP8"
"ENSG00000145782" 1352 21 0 0 0 0 1352 25 5 0 0 0 1352 48 0 0 0 0 "ATG12"
"ENSG00000145817" 1517 44 2 3 3 0 1517 42 4 4 5 0 1517 95 4 0 0 0 "YIPF5"
"ENSG00000145833" 990 28 0 0 0 0 990 16 2 0 0 0 990 29 3 0 0 0 "DDX46"
"ENSG00000145860" 1337 40 0 9 0 0 1337 30 4 4 0 0 1337 28 0 0 0 0 "RNF145"
"ENSG00000145868" 856 21 0 4 0 0 856 18 0 0 0 0 856 5 0 0 0 0 "FBXO38"
"ENSG00000145901" 366 8 0 0 6 0 366 13 0 4 0 0 366 10 0 0 0 0 "TNIP1"
"ENSG00000145907" 6370 98 15 12 3 0 6370 33 2 6 0 0 6370 101 0 0 0 0 "G3BP1"
"ENSG00000145919" 567 20 0 0 0 0 567 0 0 0 0 0 567 13 0 0 0 0 "BOD1"
"ENSG00000146007" 531 10 0 0 0 0 531 4 0 0 0 3 531 29 0 0 0 0 "ZMAT2"
"ENSG00000146066" 538 11 0 0 0 0 538 20 0 0 0 0 538 69 0 0 0 0 "HIGD2A"
"ENSG00000146223" 1594 34 0 0 0 2 1594 33 0 6 2 0 1594 87 0 0 0 0 "RPL7L1"
"ENSG00000146247" 2089 61 2 13 0 0 2089 10 0 0 0 0 2089 24 0 0 0 0 "PHIP"
"ENSG00000146278" 1354 66 12 13 0 2 1354 55 0 0 0 0 1354 21 0 0 0 0 "PNRC1"
"ENSG00000146282" 534 6 0 0 0 0 534 0 0 0 0 0 534 24 0 0 0 0 "RARS2"
"ENSG00000146376" 1117 20 0 0 10 0 1117 16 0 9 0 0 1117 23 0 0 0 0 "ARHGAP18"
"ENSG00000146410" 158 19 0 2 0 0 158 9 0 3 3 0 158 11 0 0 0 0 "MTFR2"
"ENSG00000146425" 1292 27 12 8 0 2 1292 28 3 0 0 0 1292 111 3 0 0 0 "DYNLT1"
"ENSG00000146433" 774 20 0 0 2 3 774 17 0 0 0 2 774 14 3 0 0 0 "TMEM181"
"ENSG00000146457" 973 27 0 0 0 0 973 15 3 0 0 0 973 35 0 0 0 0 "WTAP"
"ENSG00000146540" 406 12 0 0 3 2 406 13 0 0 0 0 406 18 0 3 0 0 "C7orf50"
"ENSG00000146648" 888 20 4 0 5 0 888 3 0 0 0 0 888 12 0 0 0 0 "EGFR"
"ENSG00000146670" 599 12 0 0 11 0 599 8 0 0 0 0 599 15 0 0 0 0 "CDCA5"
"ENSG00000146676" 987 17 0 0 6 0 987 4 0 0 0 0 987 10 0 0 0 3 "PURB"
"ENSG00000146677" 1625 46 0 0 0 0 1625 38 6 2 7 0 1625 460 6 0 0 9 NA
"ENSG00000146701" 2485 52 0 0 8 0 2485 22 2 2 2 2 2485 120 4 0 0 0 "MDH2"
"ENSG00000146729" 1037 19 0 0 0 8 1037 13 0 3 7 0 1037 16 0 0 0 0 "GBAS"
"ENSG00000146731" 5708 152 14 2 32 9 5708 139 11 19 13 4 5708 324 7 3 0 10 "CCT6A"
"ENSG00000146733" 714 13 0 0 0 0 714 11 0 0 0 0 714 9 0 0 0 0 "PSPH"
"ENSG00000146802" 715 23 6 8 0 0 715 5 0 0 0 0 715 7 0 0 0 0 "TMEM168"
"ENSG00000146834" 596 25 4 4 2 0 596 11 2 0 0 0 596 9 0 0 0 0 "MEPCE"
"ENSG00000146842" 872 6 0 0 0 0 872 0 0 0 0 0 872 25 0 0 2 0 "TMEM209"
"ENSG00000147010" 434 9 0 0 0 0 434 0 0 0 0 0 434 107 0 0 0 4 "SH3KBP1"
"ENSG00000147065" 6209 73 3 2 0 9 6209 44 0 0 9 0 6209 26 2 3 0 0 "MSN"
"ENSG00000147123" 2352 87 0 0 2 0 2352 80 4 3 0 0 2352 389 13 2 0 3 "NDUFB11"
"ENSG00000147140" 5377 54 0 0 0 2 5377 24 2 0 0 0 5377 35 0 0 0 2 "NONO"
"ENSG00000147155" 708 21 0 2 0 2 708 7 0 2 3 0 708 69 0 3 0 0 "EBP"
"ENSG00000147162" 3635 46 0 16 0 2 3635 9 0 0 0 0 3635 38 0 0 0 0 "OGT"
"ENSG00000147164" 1729 34 0 6 2 0 1729 36 4 7 4 0 1729 98 0 0 2 0 "SNX12"
"ENSG00000147224" 783 32 0 2 0 0 783 41 4 8 4 0 783 46 0 0 0 0 "PRPS1"
"ENSG00000147251" 834 12 0 0 0 0 834 8 0 0 0 0 834 11 0 0 0 0 "DOCK11"
"ENSG00000147274" 2495 47 0 14 5 4 2495 23 0 0 0 0 2495 93 0 0 0 5 "RBMX"
"ENSG00000147383" 387 8 3 0 0 0 387 5 4 0 0 0 387 30 0 2 0 0 "NSDHL"
"ENSG00000147400" 367 3 0 0 0 0 367 13 5 0 0 0 367 37 0 0 0 0 "CETN2"
"ENSG00000147403" 3854 55 0 0 0 0 3854 33 0 0 0 0 3854 498 6 0 0 0 "RPL10"
"ENSG00000147416" 655 18 0 0 0 0 655 10 3 0 0 0 655 25 0 0 0 0 "ATP6V1B2"
"ENSG00000147419" 466 6 0 0 0 0 466 15 2 0 0 0 466 27 0 0 0 0 "CCDC25"
"ENSG00000147457" 579 14 0 7 4 0 579 2 0 0 0 0 579 30 0 0 0 0 "CHMP7"
"ENSG00000147459" 1203 25 0 5 0 3 1203 0 0 0 0 0 1203 9 0 0 0 0 "DOCK5"
"ENSG00000147475" 496 13 0 0 0 2 496 2 0 0 0 0 496 18 2 0 0 0 "ERLIN2"
"ENSG00000147526" 913 19 0 0 14 0 913 5 0 0 0 0 913 6 0 0 0 0 "TACC1"
"ENSG00000147533" 872 21 0 6 0 0 872 9 0 0 0 0 872 45 0 0 0 0 "GOLGA7"
"ENSG00000147586" 443 12 0 0 0 0 443 10 2 0 0 0 443 79 0 0 0 0 "MRPS28"
"ENSG00000147592" 233 20 2 5 6 0 233 6 0 0 0 0 233 18 0 0 0 0 "LACTB2"
"ENSG00000147604" 5223 65 0 0 0 0 5223 15 2 5 0 0 5223 757 13 5 0 4 "RPL7"
"ENSG00000147649" 3436 57 2 0 6 5 3436 42 12 0 0 0 3436 67 5 0 0 0 "MTDH"
"ENSG00000147669" 850 19 0 0 0 8 850 16 3 0 0 0 850 86 3 0 0 0 "POLR2K"
"ENSG00000147677" 2157 43 7 0 0 2 2157 10 0 2 0 0 2157 166 4 0 0 2 "EIF3H"
"ENSG00000147684" 915 25 0 12 0 0 915 32 6 6 0 0 915 133 4 0 0 2 "NDUFB9"
"ENSG00000147687" 230 19 0 0 0 0 230 13 0 0 12 0 230 4 0 0 0 0 "TATDN1"
"ENSG00000147853" 1094 18 0 0 3 2 1094 11 2 2 4 0 1094 45 2 0 0 2 "AK3"
"ENSG00000147854" 1062 10 0 3 0 0 1062 0 0 0 0 0 1062 20 0 0 0 0 "UHRF2"
"ENSG00000147862" 1206 47 0 0 17 2 1206 23 0 0 10 0 1206 34 0 2 0 2 "NFIB"
"ENSG00000147874" 1475 42 4 3 0 2 1475 8 0 4 0 0 1475 26 0 0 0 0 "HAUS6"
"ENSG00000147883" 1668 53 6 20 0 0 1668 10 0 3 0 0 1668 51 0 0 0 2 "CDKN2B"
"ENSG00000147889" 6956 159 13 2 0 9 6956 55 0 3 0 0 6956 310 8 0 0 8 "CDKN2A"
"ENSG00000147905" 704 24 0 18 0 0 704 11 3 6 0 0 704 37 0 0 0 0 "ZCCHC7"
"ENSG00000147955" 2495 21 0 0 0 0 2495 16 2 0 2 2 2495 89 0 0 0 0 "SIGMAR1"
"ENSG00000148019" 989 19 3 0 0 0 989 15 0 0 6 0 989 28 0 0 0 0 "CEP78"
"ENSG00000148110" 1295 28 0 0 0 0 1295 3 0 0 0 0 1295 30 0 0 0 0 "HIATL1"
"ENSG00000148120" 1217 7 0 0 0 0 1217 10 0 0 2 0 1217 23 0 0 0 0 "C9orf3"
"ENSG00000148153" 961 14 0 0 0 0 961 12 0 0 0 0 961 17 0 0 0 0 "INIP"
"ENSG00000148154" 523 22 0 14 0 0 523 4 0 0 0 0 523 13 0 0 0 0 "UGCG"
"ENSG00000148175" 3731 50 2 0 0 0 3731 19 2 3 0 0 3731 103 0 0 0 5 "STOM"
"ENSG00000148180" 2007 31 0 0 0 3 2007 5 0 0 0 0 2007 30 0 0 0 0 "GSN"
"ENSG00000148187" 1148 20 8 0 0 0 1148 7 0 2 3 0 1148 43 0 0 0 0 "MRRF"
"ENSG00000148229" 3714 72 0 0 0 6 3714 35 0 0 11 0 3714 116 6 0 0 5 "POLE3"
"ENSG00000148248" 3714 29 0 0 2 2 3714 22 4 2 5 0 3714 56 0 0 0 0 "SURF4"
"ENSG00000148303" 15321 305 11 12 3 0 15321 157 40 24 4 0 15321 2639 59 12 0 28 "RPL7A"
"ENSG00000148308" 758 14 0 4 2 0 758 21 0 5 2 0 758 9 0 0 0 0 "GTF3C5"
"ENSG00000148334" 788 3 0 0 0 0 788 17 0 0 7 0 788 24 0 0 0 0 "PTGES2"
"ENSG00000148335" 450 18 0 0 0 0 450 9 0 5 0 0 450 20 0 0 0 0 "NTMT1"
"ENSG00000148337" 885 12 0 0 3 0 885 5 0 2 0 0 885 17 0 0 0 0 "CIZ1"
"ENSG00000148411" 904 23 9 4 2 0 904 12 0 0 0 0 904 19 0 0 0 0 "NACC2"
"ENSG00000148444" 126 4 0 0 0 0 126 14 5 2 0 0 126 29 0 0 0 0 "COMMD3"
"ENSG00000148450" 289 4 0 0 0 0 289 11 0 2 3 0 289 30 0 0 0 0 "MSRB2"
"ENSG00000148484" 1150 21 2 0 0 2 1150 17 3 2 0 0 1150 51 3 3 0 0 "RSU1"
"ENSG00000148498" 420 21 0 0 0 0 420 6 0 4 0 0 420 13 0 0 0 0 "PARD3"
"ENSG00000148516" 465 32 0 6 0 0 465 9 0 0 5 0 465 12 0 0 0 0 "ZEB1"
"ENSG00000148634" 881 12 0 0 0 0 881 12 0 0 0 0 881 16 0 0 0 0 "HERC4"
"ENSG00000148672" 1363 21 3 0 0 0 1363 9 0 0 0 0 1363 43 0 0 3 0 "GLUD1"
"ENSG00000148688" 812 33 0 0 0 0 812 15 0 0 0 0 812 34 2 0 0 0 "RPP30"
"ENSG00000148700" 1021 32 4 14 0 0 1021 3 0 0 0 0 1021 26 0 0 0 0 "ADD3"
"ENSG00000148719" 622 16 2 0 0 4 622 4 0 2 0 0 622 20 0 0 0 0 "DNAJB12"
"ENSG00000148773" 2299 45 0 0 9 0 2299 17 2 4 5 0 2299 16 2 0 0 0 "MKI67"
"ENSG00000148834" 822 26 0 0 0 0 822 18 0 0 0 0 822 198 6 0 0 0 "GSTO1"
"ENSG00000148843" 1172 22 0 0 6 0 1172 9 0 2 3 0 1172 8 0 0 0 0 "PDCD11"
"ENSG00000148943" 3400 57 3 0 0 0 3400 32 4 3 0 0 3400 72 0 0 0 5 "LIN7C"
"ENSG00000148950" 140 0 0 0 0 0 140 7 0 0 0 0 140 23 0 0 0 0 "IMMP1L"
"ENSG00000149084" 1293 9 0 3 0 0 1293 13 0 0 0 0 1293 58 0 2 0 0 "HSD17B12"
