Timestamp,ts-lustre01-03,ts-lustre01-04
2015-02-13T16:08:00+00:00,3608678.4,17355571.2
2015-02-13T16:16:00+00:00,3472315.7333,8178688
2015-02-13T16:24:00+00:00,2909798.4,2306560
2015-02-13T16:32:00+00:00,3711539.2,13753821.867
2015-02-13T16:40:00+00:00,3259323.7333,1205760
2015-02-13T16:48:00+00:00,3145301.3333,8975411.2
2015-02-13T16:56:00+00:00,3915622.4,5005038.9333
2015-02-13T17:04:00+00:00,2573346.1333,8944264.5333
2015-02-13T17:12:00+00:00,2981307.7333,0
2015-02-13T17:20:00+00:00,4431308.8,6410103.4667
2015-02-13T17:28:00+00:00,2629973.3333,8312968.5333
2015-02-13T17:36:00+00:00,1492275.2,5120
2015-02-13T17:44:00+00:00,3735586.1333,4928512
2015-02-13T17:52:00+00:00,2893926.4,8702976
2015-02-13T18:00:00+00:00,2822417.0667,5489817.6
2015-02-13T18:08:00+00:00,3477623.4667,17615872
2015-02-13T18:16:00+00:00,3603080.5333,0
2015-02-13T18:24:00+00:00,2605619.2,10373802.667
2015-02-13T18:32:00+00:00,2411520,388608
2015-02-13T18:40:00+00:00,3867187.2,12531831.467
2015-02-13T18:48:00+00:00,3066880,9552640
2015-02-13T18:56:00+00:00,3397154.1333,8655650.1333
2015-02-13T19:04:00+00:00,4096392.5333,8294092.8
2015-02-13T19:12:00+00:00,2222779.7333,34805555.2
2015-02-13T19:20:00+00:00,2432529.0667,14679893.333
2015-02-13T19:28:00+00:00,3329024,8598272
2015-02-13T19:36:00+00:00,2614118.4,2516582.4
2015-02-13T19:44:00+00:00,2909440,6459153.0667
2015-02-13T19:52:00+00:00,2254233.6,19377459.2
2015-02-13T20:00:00+00:00,2019976.5333,8702976
2015-02-13T20:08:00+00:00,3879594.6667,20429397.333
2015-02-13T20:16:00+00:00,3916049.0667,9646899.2
2015-02-13T20:24:00+00:00,2918331.7333,4022954.6667
2015-02-13T20:32:00+00:00,3040768,17449369.6
2015-02-13T20:40:00+00:00,2089847.4667,17336456.533
2015-02-13T20:48:00+00:00,2644036.2667,503261.86667
2015-02-13T20:56:00+00:00,2552268.8,2180710.4
2015-02-13T21:04:00+00:00,2949905.0667,10087185.067
2015-02-13T21:12:00+00:00,1931093.3333,0
2015-02-13T21:20:00+00:00,4369.0666667,1745988.2667
2015-02-13T21:28:00+00:00,1625088,797696
2015-02-13T21:36:00+00:00,1677568,0
2015-02-13T21:44:00+00:00,106769.06667,0
2015-02-13T21:52:00+00:00,3355136,518007.46667
2015-02-13T22:00:00+00:00,1174357.3333,225553.06667
2015-02-13T22:08:00+00:00,2150.4,13569570.133
2015-02-13T22:16:00+00:00,1861120,338432
2015-02-13T22:24:00+00:00,1076394.6667,0
2015-02-13T22:32:00+00:00,3200597.3333,6375287.4667
2015-02-13T22:40:00+00:00,1957341.8667,0
2015-02-13T22:48:00+00:00,735948.8,0
2015-02-13T22:56:00+00:00,1572864,22439424
2015-02-13T23:04:00+00:00,3670016,0
2015-02-13T23:12:00+00:00,0,0
2015-02-13T23:20:00+00:00,0,0
2015-02-13T23:28:00+00:00,628992,0
2015-02-13T23:36:00+00:00,1362944,0
2015-02-13T23:44:00+00:00,1342122.6667,0
2015-02-13T23:52:00+00:00,1688064,6188288
2015-02-14T00:00:00+00:00,0,0
2015-02-14T00:08:00+00:00,NaN,NaN
