"prot id","symbol","gene id","JCKP5vsWTP5","JCKP10vsWTP10","JCKP15vsWTP15","JCKP20vsWTP20","JCKP26vsWTP26_1","JCKP26vsWTP26_2","JCKP35vsWTP35","JCKP44vsWTP44","JCKP50vsWTP50","JCKP64vsWTP64","Early Spectra","Late Spectra","cluster","Detect FA","fa","early FA","late FA","flipped"
Q80WQ6,Rhbdf2,ENSMUSG00000020806,-0.42572414,-0.61730980,-0.25288801,-0.32010730,-0.05062527,0.11095862,-0.06525510,0.22753180,0.36486760,0.60966509,2,1,l,1,0,0,0,0
Q9CX80,Cygb,ENSMUSG00000020810,-0.05433081,-0.10430323,-0.30744809,0.23683487,0.14742754,0.12760708,0.24670379,1.02985882,1.13216745,1.22943627,19,7,l,1,1,1,1,0
P19001,Krt19,ENSMUSG00000020911,-0.25787496,0.33947419,-0.03324262,0.17764023,-0.00102683,0.44660435,0.20164805,0.65372421,0.72903500,1.49616757,30,36,l,1,1,1,1,0
Q62507,Coch,ENSMUSG00000020953,0.04978153,-0.05064869,0.00817649,-0.01430472,-0.13851024,-0.64596363,-0.24620964,-0.20102889,-0.09121146,-0.00771772,3,1,l,0,0,0,0,0
G3X8T9,Serpina3n,ENSMUSG00000021091,-0.09653467,-0.21405079,-0.02910907,0.08934415,0.01332714,0.07311457,-0.01642895,0.35631323,1.03073357,1.32987759,16,12,l,0,0,0,0,0
P70429,Evl,ENSMUSG00000021262,-0.26092731,-0.07596710,0.02495856,-0.04609351,0.19993586,0.15699793,0.61661661,1.03663825,1.04360447,1.49526849,4,3,l,1,1,1,1,0
P48025,Syk,ENSMUSG00000021457,-0.11606508,0.10550523,0.27403176,-0.38951053,0.13086385,0.09370660,0.20002191,0.97383702,1.06998579,1.68648899,2,3,l,1,1,1,1,0
Q80YC5,F12,ENSMUSG00000021492,-0.30410982,-0.21441728,0.18967574,-0.01055803,0.20770819,-0.04863596,-0.00663230,0.06577763,0.30113169,0.52116008,3,14,l,1,1,1,0,0
P06869,Plau,ENSMUSG00000021822,-0.04778683,0.12739627,0.50996650,0.60788999,0.45937000,0.53118680,0.45057745,0.72624689,1.03391958,1.27585318,4,17,l,1,1,1,1,0
A6X935,Itih4,ENSMUSG00000021922,-0.13310746,0.09748404,0.09164790,-0.02788425,-0.01968573,-0.24782601,-0.00145393,0.59379744,0.93385076,1.20481739,27,43,l,1,1,1,1,0
Q61233,Lcp1,ENSMUSG00000021998,0.04969116,-0.04446308,0.10121583,0.09407433,0.24534103,-0.01781000,0.14650286,0.71013513,0.94698012,1.04925925,37,66,l,1,1,1,1,0
Q06890,Clu,ENSMUSG00000022037,-0.18260875,-0.19205366,0.02159278,-0.00641685,-0.03419907,-0.12922482,0.05957372,0.73590164,1.13546650,1.38931706,7,22,l,1,1,1,1,0
Q4KMM3,Oxr1,ENSMUSG00000022307,-0.13493240,-0.00440047,0.16407037,0.14517188,0.34200430,0.25897758,0.15215620,0.33794173,0.47241064,0.71653690,5,4,l,1,1,0,1,0
O08746,Matn2,ENSMUSG00000022324,-0.04027219,0.09326026,0.44428137,0.47023224,0.27986221,0.19955420,0.35570156,0.67752161,0.63023412,1.12771450,8,16,l,1,1,1,1,0
Q921M7,Fam49b,ENSMUSG00000022378,0.16164745,0.31832782,0.46478212,-0.19618239,0.53398032,0.01221090,0.38287084,0.80336122,0.93163518,1.23575002,2,8,l,1,1,1,1,0
A2A5V2,Sh3bp1,ENSMUSG00000022436,0.00891524,0.08809963,0.18957682,0.21675285,0.18857777,0.02999162,0.19469787,0.48175445,0.23831290,0.57462836,15,6,l,1,1,0,1,0
Q8VDD5,Myh9,ENSMUSG00000022443,-0.12322444,0.02102291,-0.11701097,0.07749825,-0.02124396,0.03216675,0.04873940,0.30084803,0.32864010,0.45176074,294,379,l,1,1,1,1,0
Q61730,Il1rap,ENSMUSG00000022514,-0.20041216,-0.10097602,0.07142756,0.14930240,0.13592690,0.02907316,-0.14464679,0.26243143,0.40119394,0.85798224,6,6,l,1,0,0,0,0
Q9CPX6,Atg3,ENSMUSG00000022663,-0.03875813,-0.01822187,0.02294122,-0.04894826,0.28000116,-0.01505128,-0.13141610,0.08413142,0.07262765,0.19402449,8,7,l,1,0,0,0,0
P49717,Mcm4,ENSMUSG00000022673,0.15150920,0.07911009,0.03844771,0.01731619,-0.01118859,0.29879815,0.70900437,0.99033882,0.89888748,1.41366998,27,11,l,1,1,1,1,0
Q62356,Fstl1,ENSMUSG00000022816,-0.06490926,-0.05878172,0.18626617,0.42323149,0.31877955,0.70084668,1.07910203,0.90809745,1.07710997,1.87578726,5,1,l,1,1,1,1,0
P49710,Hcls1,ENSMUSG00000022831,-0.28532917,-0.30425875,-0.47453526,-0.28823014,0.17688910,-0.01974387,0.51686788,1.25475435,1.38022772,1.72381563,1,9,l,1,1,1,1,0
P29699,Ahsg,ENSMUSG00000022868,0.01985663,0.26924729,0.44569011,-0.08036852,-0.09406681,-0.16862074,-0.02785878,0.24119151,0.40017369,0.86951519,44,29,l,1,1,1,1,0
Q8CAS9,Parp9,ENSMUSG00000022906,-0.18078137,0.04549868,0.14225110,-0.01090137,0.23692928,-0.24172547,0.26108183,0.57164404,0.48009816,0.77179114,8,10,l,1,1,1,1,0
Q9DCV7,Krt7,ENSMUSG00000023039,-0.02533212,0.20788224,0.21099465,0.54464530,0.54562260,0.71033357,0.49996353,1.06718484,1.15408044,1.51992824,48,51,l,1,1,1,1,0
P05784,Krt18,ENSMUSG00000023043,-0.03486885,0.29039801,0.34886308,0.75833968,0.54304958,0.47837754,0.44590805,0.87258121,0.93284559,1.26032784,55,80,l,1,1,1,1,0
Q9DBB9,Cpn2,ENSMUSG00000023176,-0.52551203,0.20745369,-0.14825768,-0.32111434,0.06701457,-0.12943414,-0.37941493,0.06639529,0.34868813,0.72578779,1,12,l,1,0,0,0,0
Q99KC8,Vwa5a,ENSMUSG00000023186,-0.08029661,-0.05868915,0.07985626,0.15329608,0.11779635,0.00671536,0.07924867,0.44481458,0.50238856,0.55910885,36,47,l,1,1,0,1,0
P97290,Serping1,ENSMUSG00000023224,-0.12659860,0.17590755,0.06440207,-0.02826659,-0.05345897,-0.14439693,-0.14365372,0.45598685,0.77702227,1.17213319,13,14,l,1,1,1,1,0
Q8CD91,Smoc2,ENSMUSG00000023886,-0.35874068,-0.19260444,0.38279145,0.46743422,0.04624223,0.06557724,0.31834908,0.43466734,0.83968887,1.07919752,1,1,l,1,1,1,1,0
Q60963,Pla2g7,ENSMUSG00000023913,-0.17020633,-0.03998351,0.02291890,-0.06186019,0.14970663,0.02903222,0.05907439,0.35198366,0.48489171,0.83038729,3,5,l,1,1,1,1,0
Q8BKG3,Ptk7,ENSMUSG00000023972,-0.12099958,-0.12130335,-0.12158362,0.26728846,0.14716063,0.26396868,0.47465734,0.87021444,0.89445905,1.16501281,48,16,l,1,1,1,1,0
Q03963,Eif2ak2,ENSMUSG00000024079,-0.09540043,-0.10505905,0.22002702,-0.01713884,0.18350794,0.08822109,0.38544762,0.29780705,0.16884951,0.50416999,4,2,l,1,1,1,1,0
Q64429,Cyp1b1,ENSMUSG00000024087,0.11782758,-0.36348563,0.40123413,0.42456813,0.60402652,0.38352701,0.78276105,1.31304259,1.94469222,1.91895123,2,1,l,1,1,1,1,0
P01027,C3,ENSMUSG00000024164,-0.60769886,-0.08663605,-0.16887760,-0.04715731,-0.13907519,-0.24202584,-0.21602039,0.30614811,0.35605197,0.90863014,123,196,l,1,1,1,1,0
Q9R233,Tapbp,ENSMUSG00000024308,-0.17816211,0.09621779,0.19736663,-0.00129956,0.08634507,-0.39193714,0.25114484,0.70917319,0.46698550,0.75488912,4,5,l,1,1,1,1,0
Q9Z1R3,Apom,ENSMUSG00000024391,-0.37844685,-0.13998680,0.03232029,0.11922564,0.18832692,0.04519733,-0.27931873,-0.07574373,0.08661513,0.47250948,12,3,l,1,0,0,0,0
O70200,Aif1,ENSMUSG00000024397,0.00330488,0.06750033,0.15598733,0.51886382,0.25537647,-0.04409499,0.62568584,1.76184970,1.91002429,2.09367284,1,3,l,1,1,0,1,0
Q62432,Smad2,ENSMUSG00000024563,-0.22400697,-0.06407048,-0.02611029,0.05207733,0.03772429,0.16085780,0.00572598,0.28882602,0.42390023,0.45173376,3,3,l,1,1,1,1,0
Q61555,Fbn2,ENSMUSG00000024598,-0.22499003,-0.16376944,-0.37455998,0.22525728,-0.08980365,-0.14250705,0.01999964,0.42342194,0.27800848,0.91151766,31,8,l,1,1,0,1,0
P09581,Csf1r,ENSMUSG00000024621,0.18810608,0.02318145,-0.04982264,0.00462957,-0.00536183,-0.24452780,0.16200045,0.66897237,1.07989254,1.04281546,2,1,l,1,1,0,1,0
P10107,Anxa1,ENSMUSG00000024659,-0.14238076,-0.01199904,-0.21399389,0.17446794,0.05885360,0.29173040,0.35045412,0.99487358,0.89898362,1.33396147,32,27,l,1,1,1,1,0
Q3UVL4,Vps51,ENSMUSG00000024797,-0.00322426,-0.13107326,0.02896017,-0.07563325,0.18307320,0.02702159,0.01454867,-0.09762544,0.06174532,0.30632963,10,17,l,1,0,0,0,0
Q04207,Rela,ENSMUSG00000024927,0.11011489,0.01272759,0.12624245,0.22894963,0.18195607,0.05483215,0.18018628,0.22058039,0.44726191,0.76123661,6,4,l,1,1,1,1,0
O35350,Capn1,ENSMUSG00000024942,-0.04109657,0.03521859,0.21542990,0.20794599,0.18429011,0.14449254,0.17610400,0.31566786,0.36641216,0.51294927,37,48,l,1,1,0,1,0
Q8K1B8,Fermt3,ENSMUSG00000024965,-0.03408667,-0.16623455,0.10203186,-0.25837247,-0.04491734,0.04183531,0.18337130,0.46386895,0.46286490,0.74374083,5,12,l,1,1,0,1,0
Q9Z110,Aldh18a1,ENSMUSG00000025007,0.19367250,0.21206132,0.18497002,-0.06590101,0.09859136,-0.11660085,0.28474000,0.47496595,0.57873894,0.97827883,14,4,l,1,1,1,1,0
Q8C092,Taf5,ENSMUSG00000025049,0.08079202,0.20125817,0.21345573,0.17947737,0.00976812,-0.20857888,0.12438196,0.15956082,0.19655384,0.32236897,3,3,l,1,1,0,1,0
Q5DTU0,Afap1l2,ENSMUSG00000025083,0.01562310,-0.24834693,0.16760624,-0.01979055,0.07860593,0.00718371,0.17991407,0.46375828,0.22067300,0.57468327,7,7,l,1,1,1,0,0
Q9JJN5,Cpn1,ENSMUSG00000025196,-0.23478911,-0.05632899,-0.27792857,-0.19585094,0.18679774,-0.08215831,-0.07366936,-0.14744775,0.00873593,0.28362741,5,5,l,1,1,1,0,0
P41731,Cd63,ENSMUSG00000025351,-0.09985092,-0.06299766,-0.06649430,-0.07437051,0.19876514,-0.09495333,-0.06260891,0.29701201,0.35057434,0.30792538,8,5,l,1,1,1,1,0
Q61127,Nab2,ENSMUSG00000025402,0.18955655,0.16451085,0.25550374,0.25212446,0.39619493,-0.00905284,0.46182786,0.40988574,0.26122242,0.43641352,7,5,l,0,0,0,0,0
P12265,Gusb,ENSMUSG00000025534,-0.24270962,-0.26046994,-0.04261485,-0.21134244,0.05846537,-0.11983529,-0.02749944,0.14038925,0.25301508,0.47370585,15,17,l,1,0,0,0,0
O35375,Nrp2,ENSMUSG00000025969,-0.28565552,-0.07552814,-0.17675643,-0.00351463,-0.05428479,0.17842671,0.24582630,0.54891841,0.22413493,0.57500612,2,1,l,1,1,1,0,0
Q3U962,Col5a2,ENSMUSG00000026042,-0.01680033,-0.04002990,0.56220975,0.04706648,-0.29153064,-0.51061301,0.33468380,0.63195702,0.31685819,1.02832319,4,1,l,1,1,1,1,0
Q9JHP7,Kdelc1,ENSMUSG00000026047,0.02272029,0.16998569,0.20874592,0.25499000,0.03734451,0.05481100,0.25610053,0.51671043,0.71680585,0.85608261,2,3,l,1,1,1,1,0
P11276,Fn1,ENSMUSG00000026193,-0.02975992,0.04471143,0.13721166,0.17059768,0.14871871,0.09812483,0.24256598,0.68972224,0.67559577,0.98862246,120,139,l,1,1,1,1,0
Q07235,Serpine2,ENSMUSG00000026249,-0.22255940,-0.37748224,0.07339013,0.04237547,0.06418569,-0.06701008,0.16149993,0.49098210,0.76275667,1.00344460,6,5,l,1,1,1,1,0
Q9D4J1,Efhd1,ENSMUSG00000026255,0.19350577,0.32444715,0.53617848,0.42977551,0.41032269,0.18198785,0.22495481,0.65876880,0.63028679,0.57386255,14,7,l,1,0,0,0,0
P97467,Pam,ENSMUSG00000026335,-0.12694091,-0.07662315,-0.29721223,0.07291498,0.10950242,-0.23545440,-0.01142828,0.22223099,-0.15078976,0.34831403,7,1,l,1,1,1,0,0
P06909,Cfh,ENSMUSG00000026365,-0.34870293,-0.07444982,0.01983703,0.06432137,0.16182824,-0.04634979,-0.02647041,0.48879720,0.79954018,1.18059861,54,83,l,1,1,1,1,0
Q91Z67,Srgap2,ENSMUSG00000026425,-0.32405462,-0.01975652,-0.23535552,-0.17004705,0.00515267,-0.00916262,0.10668519,0.31104016,0.46595187,0.54629592,11,7,l,1,0,0,0,0
Q3UW53,Fam129a,ENSMUSG00000026483,-0.14459828,0.05647335,0.11419467,0.21587608,0.20805398,0.17735680,0.45626642,0.79348608,0.63984414,0.94018245,24,33,l,1,1,0,1,0
P12246,Apcs,ENSMUSG00000026542,0.00593623,0.06384898,0.00379361,0.40799211,-0.22003323,-0.61235144,-0.24557580,0.31322794,0.32527475,1.03314566,9,3,l,1,1,1,1,0
P08101,Fcgr2b,ENSMUSG00000026656,0.14401356,-0.20895691,-0.26092943,-0.07358710,0.35348538,-0.25230262,-0.11872064,0.24689196,0.48441250,0.64103015,2,4,l,1,1,0,1,0
Q61830,Mrc1,ENSMUSG00000026712,-0.13674929,0.04145291,0.11679108,0.22828586,0.11844790,0.22557856,0.55968525,1.18245421,1.10504195,1.69539076,11,12,l,1,1,1,1,0
P32261,Serpinc1,ENSMUSG00000026715,-0.19346305,0.35630108,0.17284709,-0.11717430,-0.00253131,-0.60318160,0.26401716,0.65038128,0.65416113,1.12047826,28,25,l,1,0,0,0,0
P20152,Vim,ENSMUSG00000026728,-0.21564970,-0.00662997,-0.34454153,-0.06634573,0.13401161,0.07386186,0.07559900,0.53988764,0.41128677,0.69581340,83,85,l,1,1,1,1,0
O70172,Pip4k2a,ENSMUSG00000026737,-0.19791346,-0.28077916,0.03084595,-0.12041899,0.15624119,0.01370920,0.05661469,0.28903832,0.38488996,0.47208239,1,9,l,1,1,0,1,0
Q8R5A3,Apbb1ip,ENSMUSG00000026786,-0.38937142,0.10117453,0.02776330,-0.24744897,0.14713309,0.10502845,0.49435230,1.10013242,1.29280535,1.48709764,1,5,l,1,1,1,1,0
P11672,Lcn2,ENSMUSG00000026822,0.03254675,0.17269539,-0.14117740,0.38762663,0.32040750,-0.12939683,0.67412975,2.46963251,3.87586990,4.12396236,1,8,l,1,1,1,1,0
Q9R0G7,Zeb2,ENSMUSG00000026872,-0.11428454,-0.13606854,-0.16283983,-0.14500323,0.37083747,0.09420726,0.55131019,0.54545742,0.19847389,0.91541147,6,2,l,1,1,1,1,0
P06684,Hc,ENSMUSG00000026874,-0.51375850,-0.00845470,-0.10290436,-0.12181122,-0.25466888,-0.16406188,-0.14896086,0.54984351,1.10957857,1.53775326,10,12,l,1,1,1,1,0
Q8BTG3,Tcp11l1,ENSMUSG00000027175,-0.05722459,0.19500773,0.25690449,-0.00826626,0.13155204,0.12494426,-0.03001933,0.50648800,0.55602359,0.60770807,4,1,l,1,0,0,0,0
P19221,F2,ENSMUSG00000027249,-0.19235776,-0.03883701,0.13849163,-0.04682029,0.22425297,0.08571260,-0.20765731,0.17735592,0.37101687,0.61257362,27,25,l,1,1,1,1,0
Q80SY6,Adal,ENSMUSG00000027259,-0.33986986,-0.30525610,0.00917667,-0.11494105,-0.04668309,0.27856168,-0.02131131,-0.04105206,-0.00547152,0.55286552,1,1,l,1,0,0,0,0
Q8BMS9,Rassf2,ENSMUSG00000027339,-0.40828756,-0.12909409,-0.43207370,-0.44468814,0.30925837,0.05003448,0.32963643,0.95308812,0.89912226,1.23607722,1,1,l,0,0,0,0,0
P17918,Pcna,ENSMUSG00000027342,0.02395528,0.04655045,0.40023862,0.09086231,0.22450677,0.22493744,0.44211957,0.88889252,0.54920438,0.91746579,14,15,l,1,1,1,1,0
P70700,Polr1b,ENSMUSG00000027395,-0.23735139,-0.06179602,-0.01451320,-0.07289896,0.26636471,0.04532298,0.09069749,0.21350881,0.19687544,0.46304308,1,2,l,1,1,1,1,0
Q9D6N1,Car13,ENSMUSG00000027555,-0.42659414,-0.17150697,-0.25550107,-0.19590838,-0.15104681,0.00889573,0.14491376,0.21862523,0.18549857,0.65070923,2,1,l,0,0,0,0,0
Q9DAT2,Mrgbp,ENSMUSG00000027569,-0.05951403,-0.00284420,0.28828943,0.14297982,0.39548724,-0.01942930,0.01599987,0.29263384,0.07268527,0.64896065,3,1,l,1,0,0,0,0
Q99MB2,Mtfr1,ENSMUSG00000027601,-0.22162201,-0.21468221,0.03989998,-0.23373231,0.49757845,-0.01233125,-0.36217527,0.03423914,0.23272648,0.22869809,2,2,l,1,1,1,1,0
Q60710,Samhd1,ENSMUSG00000027639,-0.19139250,-0.10432216,-0.10100296,0.10609721,0.10927767,-0.11790673,0.08537357,0.48129439,0.60255314,0.65418379,22,46,l,1,1,0,1,0
Q62009,Postn,ENSMUSG00000027750,-0.41666881,-0.02832801,-0.13446977,-0.09500030,-0.04158602,0.10917043,0.19812930,0.65632186,0.22696529,1.07160921,29,19,l,1,1,1,1,0
Q80Z96,Vangl1,ENSMUSG00000027860,0.11443224,0.18417694,0.12215801,0.02156947,0.29971297,-0.07434291,0.21332927,0.12978409,0.34388411,0.28778030,7,2,l,1,1,1,1,0
P50543,S100a11,ENSMUSG00000027907,0.43466849,0.29643523,0.21887005,0.68275754,0.51402652,0.09294060,0.15960959,0.66127432,0.60134235,0.86774501,3,7,l,1,1,1,1,0
E9PV24,Fga,ENSMUSG00000028001,-0.06102718,0.38401689,0.19496908,0.04613687,-0.30735883,-0.47476347,-0.09800532,0.29279570,0.52517730,0.85480081,37,55,l,1,1,1,1,0
Q99J77,Nans,ENSMUSG00000028334,-0.20323336,-0.16485928,-0.19083177,0.07835686,-0.11078458,0.04797652,-0.00158225,0.30987804,0.40770297,0.47905794,21,14,l,1,1,0,1,0
Q07456,Ambp,ENSMUSG00000028356,-0.34452534,-0.13509554,-0.41218612,0.06302790,-0.12227976,-0.23499101,0.14000274,0.48849442,0.43088094,0.75233101,16,17,l,1,1,1,1,0
Q80YW5,Bspry,ENSMUSG00000028392,0.00733349,0.24819062,-0.19814844,0.51333537,0.05975437,0.14528860,0.19415624,0.50185026,0.60914474,0.90399381,3,5,l,1,1,0,1,0
Q99LJ6,Gpx7,ENSMUSG00000028597,-0.35378722,-0.28795374,-0.47452293,0.00804768,-0.05254108,0.07204002,0.39082980,1.04087264,0.83438758,1.43119157,7,4,l,1,1,1,1,0
P35831,Ptpn12,ENSMUSG00000028771,0.05432646,0.12818614,-0.03935548,-0.06117123,0.18259974,0.12390492,0.24499577,0.37879809,0.33337596,0.49976876,4,2,l,1,1,1,1,0
Q91VW3,Sh3bgrl3,ENSMUSG00000028843,0.05966943,0.28000914,0.65698359,0.27851064,0.48089764,0.22920347,0.15544391,0.55814438,0.69211692,0.94651240,11,8,l,1,1,1,1,0
Q9R098,Hgfac,ENSMUSG00000029102,-0.38156861,0.00468110,0.11046536,-0.18833630,0.29231041,0.01065558,-0.41467174,0.19360267,0.49620655,0.78836786,2,3,l,1,1,1,0,0
Q9D281,Fam114a1,ENSMUSG00000029185,-0.06570215,-0.12552261,0.08482809,-0.03679038,0.24981497,0.20385173,0.43744024,0.70890509,0.50538891,1.00991448,4,3,l,1,1,1,1,0
P35601,Rfc1,ENSMUSG00000029191,0.01271573,-0.08887147,0.01338044,-0.09932366,0.14968838,-0.15294179,0.39977630,0.42033494,0.17907388,0.26336806,3,3,l,1,1,1,0,0
Q9R0P9,Uchl1,ENSMUSG00000029223,-0.26508580,-0.03735839,-0.19006953,-0.06239934,0.04152106,0.14742566,0.11866416,0.12214818,0.20935126,0.41461099,7,11,l,1,1,0,1,0
P26618,Pdgfra,ENSMUSG00000029231,-0.18797364,-0.22877858,0.11500846,-0.04810285,0.08892216,0.09293048,0.01296144,0.38850193,0.64764940,0.49489596,10,5,l,1,1,1,1,0
P10923,Spp1,ENSMUSG00000029304,0.40014023,0.31063695,0.07153740,0.07481146,0.16756029,0.35830230,1.15150887,2.08552148,2.46056211,3.41149493,2,9,l,1,1,1,1,0
P07724,Alb,ENSMUSG00000029368,-0.58354503,0.13445215,0.12387177,0.14276596,0.15261627,-0.02289398,-0.18986185,0.12664826,0.29981272,0.89563431,410,824,l,1,1,1,1,0
O89020,Afm,ENSMUSG00000029369,-0.18235302,0.19322137,-0.04365842,-0.11639796,-0.10049392,-0.15787643,-0.34872408,0.05621243,0.28566029,0.50091068,20,20,l,1,0,0,0,0
Q61553,Fscn1,ENSMUSG00000029581,-0.06311828,-0.20340387,-0.16082899,0.29569290,0.13071188,0.21260869,0.31231695,0.73421998,0.62933109,0.84819623,38,29,l,1,1,1,1,0
Q61398,Pcolce,ENSMUSG00000029718,0.14714046,0.22085572,-0.04962630,0.17038973,0.06325696,0.22840796,0.60066036,1.30604907,1.41080759,2.12455812,6,4,l,1,1,1,1,0
Q61881,Mcm7,ENSMUSG00000029730,0.25857607,0.22768425,0.05214025,0.01966214,0.04054116,0.26178952,0.78626985,1.03746753,0.78625611,1.11534901,17,6,l,1,1,1,1,0
Q61024,Asns,ENSMUSG00000029752,-0.17252509,-0.10061613,-0.04481316,-0.02572083,-0.14318323,-0.01150554,-0.06818307,0.18998507,0.02928949,0.48347668,3,4,l,1,1,1,1,0
Q9D842,Aplf,ENSMUSG00000030051,-0.06637018,-0.03867655,0.40835606,0.27127642,0.30114031,-0.06140167,0.35605343,0.29457518,0.49070703,0.75080709,1,1,l,1,1,0,1,0
Q9DBS1,Tmem43,ENSMUSG00000030095,0.14482575,0.04731603,0.15318340,0.23933580,0.01988491,0.15889821,0.25289779,0.60103477,0.55884137,0.90500559,16,11,l,1,1,1,1,0
Q8VCI0,Plbd1,ENSMUSG00000030214,-0.07694984,-0.36132701,0.14025123,-0.21766530,0.07479019,-0.37750792,0.04821678,0.85007816,1.26889217,1.15454982,2,5,l,1,1,0,1,0
Q61599,Arhgdib,ENSMUSG00000030220,0.04766665,0.13573133,0.11358711,0.20249371,0.28350692,0.31018500,0.33348845,0.78370873,0.73762709,1.05742008,19,20,l,1,1,1,1,0
Q9CWU2,Zdhhc13,ENSMUSG00000030471,-0.07677990,-0.00686724,0.00268686,0.12710012,0.13652653,-0.04265308,0.24552460,0.30994781,-0.03287363,0.19202954,8,5,l,1,1,1,1,0
Q9JKF1,Iqgap1,ENSMUSG00000030536,0.07909462,0.11709047,0.10728083,0.39164025,0.32190907,0.26970488,0.24501221,0.55005067,0.57094425,0.65534311,115,125,l,1,0,0,0,0
P97821,Ctsc,ENSMUSG00000030560,-0.00925580,0.01063602,0.02288198,0.35838519,0.43196730,-0.03347077,0.35036590,0.99530219,1.28946210,1.47969481,6,8,l,1,1,1,1,0
Q9EPB4,Pycard,ENSMUSG00000030793,0.01761235,0.03779761,0.09992595,0.11463506,0.14279915,0.08040278,0.17391856,0.53835736,0.57773011,0.75015505,10,12,l,1,1,1,1,0
E9Q8T1,Tacc2,ENSMUSG00000030852,-0.01732967,0.07043494,0.04649299,-0.15784979,0.05195815,0.11075769,0.49746039,0.23786660,0.49840241,0.67338354,7,2,l,1,1,1,0,0
O89023,Tpp1,ENSMUSG00000030894,-0.11167207,-0.01375021,-0.05932404,0.06464083,0.19516374,-0.23037723,-0.19637327,-0.13607408,0.08452718,0.24760993,14,19,l,1,1,0,1,0
Q91X72,Hpx,ENSMUSG00000030895,0.03332437,0.31143592,0.23199562,-0.18368105,-0.37118340,-0.59036335,-0.17322217,0.62776993,0.90444036,1.47776783,44,78,l,1,1,1,1,0
Q9D853,Mettl10,ENSMUSG00000030960,-0.05122793,-0.14367937,0.11772803,-0.14822793,-0.01540148,0.09892719,0.14555298,0.36776979,0.35133297,0.65452088,8,4,l,1,0,0,0,0
Q6A028,Swap70,ENSMUSG00000031015,-0.06017386,-0.02855442,0.11673526,0.07956323,0.15986283,-0.00733148,0.08814932,0.26306434,0.20825527,0.41225728,12,21,l,1,1,1,1,0
Q8BHY3,Ano1,ENSMUSG00000031075,-0.04866098,-0.03067364,-0.23995882,-0.08984326,-0.09520398,-0.04878823,0.09385440,0.32468877,0.37725313,0.59848292,6,2,l,1,0,0,0,0
O89086,Rbm3,ENSMUSG00000031167,-0.23629508,-0.20617565,-0.27196649,0.01045269,-0.30165258,-0.00547855,0.13841984,0.15809019,0.53315709,0.76294024,11,3,l,1,1,1,1,0
Q9Z0Z4,Heph,ENSMUSG00000031209,-0.03871288,-0.10227968,0.09957330,0.03410459,0.16413524,0.21066791,0.25405275,0.17349157,0.30390169,0.46863668,12,10,l,1,1,1,1,0
Q9D711,Pir,ENSMUSG00000031379,-0.24927955,-0.22908827,-0.00633944,0.04211791,0.05556930,-0.05370971,-0.20098890,0.33641030,0.19655005,0.25683183,3,3,l,1,1,1,1,0
Q60790,Rasa3,ENSMUSG00000031453,0.01462138,-0.09044233,0.10477631,0.17272479,0.22517413,0.20724388,0.13082366,0.24409947,0.27656598,0.48739209,6,3,l,1,1,1,1,0
Q8BGS0,Mak16,ENSMUSG00000031578,-0.18069807,0.10471324,-0.00137893,-0.05749610,0.27960466,0.35430885,-0.04765057,0.17402183,0.03072282,0.39952777,4,1,l,1,1,1,1,0
Q9WV54,Asah1,ENSMUSG00000031591,-0.00317315,-0.21155950,0.11858821,0.22288687,0.01457441,-0.04252810,-0.01177411,0.35671469,0.51075775,0.52647860,16,17,l,1,1,0,1,0
P26262,Klkb1,ENSMUSG00000031640,-0.29147148,0.03143994,-0.08289472,-0.17130868,0.01539114,-0.05199978,-0.25799694,0.11925453,0.33546593,0.66205305,8,10,l,1,0,0,0,0
P33434,Mmp2,ENSMUSG00000031740,0.15852182,0.01514113,0.13049038,0.48767992,0.34272831,-0.32496681,0.28578886,-0.22135172,-0.09985365,0.19297651,6,2,l,1,1,1,1,0
Q3U0V2,Tradd,ENSMUSG00000031887,-0.07660706,-0.09040608,-0.08536761,0.06892315,0.16454671,-0.03440155,-0.02191966,0.11597788,0.10396946,0.22388380,9,7,l,1,0,0,0,0
Q8VEB4,Pla2g15,ENSMUSG00000031903,0.40045076,0.27307122,0.37980832,0.18824672,0.42052546,0.14071459,0.26559891,0.41588458,0.54801270,0.62667042,1,3,l,1,1,1,1,0
P01831,Thy1,ENSMUSG00000032011,0.35211955,0.35902607,-0.19791429,0.11568909,-0.10394600,-0.00816683,0.55429269,1.63754967,1.50150267,2.01301515,7,4,l,1,1,1,1,0
Q60847,Col12a1,ENSMUSG00000032332,-0.06820236,-0.08039917,0.31735106,0.54982982,0.12959823,0.08608254,0.59127727,1.86646549,2.67647344,3.09414356,99,115,l,1,1,1,1,0
P97873,Loxl1,ENSMUSG00000032334,0.04827367,-0.06287981,-0.19933066,0.10399875,0.09437808,-0.04136236,0.27326512,0.26144088,0.06427799,0.46092971,2,1,l,1,1,0,1,0
O08692,Ngp,ENSMUSG00000032484,-0.50694895,-0.47094968,-0.41335964,-0.73718459,0.31916993,-0.61985817,0.18424608,0.27557373,0.12892609,1.74028218,1,2,l,1,1,1,1,0
Q921I1,Trf,ENSMUSG00000032554,-0.60459506,-0.08698901,-0.00647079,-0.13837210,0.09652346,-0.11232578,-0.10150185,0.31390636,0.59329311,1.15050818,219,248,l,1,1,1,1,0
