"N2-1"	"N2-2"	"N2-3"	"RB-1"	"RB-2"	"RB-3"
"cel-miR-4809-3p"	5.30851984754013	5.27205390098636	5.27857079882745	5.29813300015691	5.35646107375443	5.31196895276944
"cel-miR-4810a"	5.41361920308303	5.39748317990247	5.38348377625487	5.41594327488011	5.36548051755427	5.48941181315403
"cel-miR-4810b-3p"	2.4957131631418	2.48580704953521	2.4654969016213	2.52122754560683	2.48369554653148	2.48267823753022
"cel-miR-4811-3p"	5.70276352443261	5.6390093937717	5.68530327290533	5.68290976995512	5.63074875064104	5.71967637839972
"cel-miR-4812-3p"	3.30944260864698	3.2980865263333	3.30495210447164	3.27708137399118	3.27350826930626	3.30103412739836
"cel-miR-4812-5p"	8.40159423902637	8.43972169876209	8.4561062573118	8.38767603166053	8.45493326133936	8.34370653478575
"cel-miR-4813-3p"	10.8029779878714	10.810876026698	10.8198451832075	10.8323652876421	10.8426481231305	10.8414038612282
"cel-miR-4813-5p"	8.33373229456736	8.32394486969301	8.28978971865436	8.23558142141576	8.19243263289464	8.26069810517373
"cel-miR-4814-3p"	4.515488656533	4.44504820356786	4.4647299255244	4.48382402287778	4.43797252766356	4.46276639748526
"cel-miR-4814-5p"	5.83642883090814	5.88388946608908	5.83265608477597	5.90558581863217	5.84395465248198	5.80021950051925
"cel-miR-4815"	2.01400348627223	2.03765467914299	2.02461545643865	2.00202430846749	2.00142427490476	2.04418124337426
"cel-miR-4816-3p"	10.7833471045585	10.7432109704932	10.7529339072434	10.6437055847617	10.7005713420718	10.6359324331056
"cel-miR-4816-5p"	9.03442986223254	8.95540549249122	9.01599248844829	9.0530531274373	9.02069410369146	8.96710525571097
"cel-miR-49-3p"	11.478142597156	11.3542154401521	11.4226294946314	11.4483367050253	11.4575164650267	11.6099889318545
"cel-miR-49-5p"	11.1274597550777	11.1082482931787	11.1605743667728	11.1555273418926	11.1694879098326	11.1472622927
"cel-miR-4920"	5.00436885442507	5.00131934855576	5.0676925726754	4.9919206335193	5.01587650201483	5.02506486177446
"cel-miR-4922"	4.03462327911219	4.0937462692666	4.05372613059692	4.11197542491467	4.0662767096546	4.03436826053416
"cel-miR-4923a"	1.87517974001192	1.84881358967285	1.83231701534373	1.83126566113997	1.84722468088349	1.84990797530531
"cel-miR-4923b"	2.75120258227382	2.77073733302172	2.75874237088579	2.77148169647398	2.79554526901461	2.75000601249527
"cel-miR-4924"	2.42809289035302	2.4309295958228	2.42799727416708	2.42710449388603	2.39908200101653	2.43277978292941
"cel-miR-4925"	3.47326394925559	3.45742661944062	3.46305696983253	3.46707452825434	3.46161397083134	3.4823599353536
"cel-miR-4929"	6.50426825286409	6.4874336100764	6.39983994676151	6.32764395151361	6.32682012624293	6.37144526453331
"cel-miR-4936"	5.40393650171191	5.40630752683651	5.4051439265724	5.40248699341539	5.38067315606854	5.40139033035112
"cel-miR-4937"	4.98598316651283	4.97985874091313	5.04725586863101	4.97861278765727	4.9757872961256	4.94616964546247
"cel-miR-50-3p"	8.37351017334648	8.39050779748158	8.34894743440543	8.30670652241681	8.28307278895828	8.37691362899722
"cel-miR-50-5p"	15.7633419940879	15.6859971563585	15.6733429905119	15.761074016604	15.7483552059949	15.711285760362
"cel-miR-51-3p"	9.02229252101177	9.01026832709733	8.90447533120533	8.92563113553464	8.93649447516143	8.99203637712617
"cel-miR-51-5p"	15.2619569762801	15.3135194183925	15.2870968093201	15.3291638336507	15.2514476897262	15.3971966074542
"cel-miR-52-3p"	13.6751741048781	13.7291253017147	13.7208127297771	13.6106805655327	13.6262508723506	13.6108100680325
"cel-miR-52-5p"	17.9740805212525	17.8918020467241	17.9039702760089	17.9928416817878	17.9689129809483	18.0709107713685
"cel-miR-53-3p"	8.09282345793501	8.01121020824687	7.96643340729529	8.00644865563742	8.02816139552343	8.16366686273897
"cel-miR-53-5p"	14.0368386723752	13.9797661820869	13.9533304992258	14.0711346803713	14.0370253445651	14.1347219532463
"cel-miR-54-3p"	17.006845781442	17.0800365515172	17.0706414898099	17.1466107531779	17.0751380613902	17.1542961806766
"cel-miR-54-5p"	15.0735601087801	15.0955528224755	15.064875769356	14.9263705564735	14.9323037701376	14.9338320132497
"cel-miR-55-3p"	16.406439837411	16.4364548753273	16.4427862512084	16.4397423653949	16.3944944542433	16.4463783800088
"cel-miR-55-5p"	9.9998120912794	10.1197170760624	10.1033762338233	10.0429005609411	10.0471463577468	10.025449349903
"cel-miR-5545-5p"	2.89074435331329	2.89817415270414	2.90707263611542	2.88110567049608	2.91112243536609	2.89123785531482
"cel-miR-5546-3p"	4.15576928442513	4.11601532209609	4.11238419245631	4.17135101400786	4.0982919534041	4.14171775322235
"cel-miR-5547-3p"	7.03291386599101	7.06868365757778	7.05015618760056	7.04449776568018	7.04473374283123	7.14180931875393
"cel-miR-5547-5p"	7.33633192426985	7.32259718561572	7.23467788455538	7.35338389208921	7.44378909490842	7.34758205999369
"cel-miR-5549-3p"	2.80219874932354	2.72245103305796	2.75108085767159	2.74531978833842	2.74251717134239	2.7555227270034
"cel-miR-5550-3p"	5.19756471696077	5.19916877775068	5.20446493128632	5.26294838159828	5.22315208535875	5.27731253527707
"cel-miR-5551-5p"	8.75509193270191	8.78921422049095	8.75153665149683	8.73857734146249	8.75707376036532	8.75868433323968
"cel-miR-5552-3p"	3.9144088151845	3.88441453894055	3.87240763731955	3.89415574897771	3.91095618110097	3.93959601137066
"cel-miR-5552-5p"	4.98750336092892	5.03364800543327	4.99687367340294	5.01738930364235	5.02067976877747	5.03464660454347
"cel-miR-5553-3p"	3.36470667565579	3.33720591135843	3.37708266641878	3.40360567518948	3.42021051924975	3.40163832963597
"cel-miR-5553-5p"	4.29456835410301	4.28577202273733	4.27355369305019	4.29574510208997	4.35118496847077	4.34531741654487
"cel-miR-5592-3p"	15.0088278866352	14.951941951659	14.9040320050004	14.9865939084279	15.003402137637	14.8523399407895
"cel-miR-5592-5p"	13.4051125634593	13.3443781518555	13.3732113352006	13.2560617535429	13.3096238584197	13.1687671732054
"cel-miR-5593-5p"	3.17665319445243	3.19671206570668	3.1863197126354	3.19319589191378	3.22090340165878	3.21708622709811
"cel-miR-5594-3p"	2.91252080240799	2.92351432522702	2.92568280013887	2.93302310190626	2.93714335968643	2.95693295133263
"cel-miR-5594-5p"	4.09049788078664	4.12918582809633	4.14776934643	4.10940533720348	4.13415838694922	4.1887642886988
"cel-miR-5595-5p"	2.72923509720518	2.7200838645215	2.71755128278517	2.71185398402613	2.71318788889637	2.72201648499072
"cel-miR-56-3p"	14.6050895825299	14.5583531965491	14.5722038696218	14.5606753664051	14.5902954369731	14.7067492676069
"cel-miR-56-5p"	12.8501861587049	12.8599167484812	12.9032262227666	12.6797162783058	12.7587606025681	12.7857152594786
"cel-miR-57-3p"	7.12412614726472	7.27066086948452	7.3747239401662	7.20429263709022	7.22099643193424	7.13377021577112
"cel-miR-57-5p"	20.6665275775605	20.5865386798157	20.6081963599004	20.631226710649	20.6910716022889	20.6370272856886
"cel-miR-58a-3p"	20.0098641231909	20.0996963462251	20.0031061071351	20.0486849770704	20.0477936360008	20.1252008430053
"cel-miR-58a-5p"	12.8557712739859	12.8972413060367	12.7759473028107	12.8826740578512	12.8400886934409	12.8523163186279
"cel-miR-58b-3p"	4.39745058723834	4.4031817600657	4.36049707290652	4.36810658313103	4.38287182967417	4.42177226033634
"cel-miR-59-3p"	15.9820063588336	15.936793663096	15.8918387426219	16.0717546345042	16.099269638216	16.0693500010969
